fire_id,state_no,discovery_month_no,Temp_pre_15,Wind_pre_15,Hum_pre_15,fire_size_bin_no,medium_plus
1010,37,7,18.54022989,5.025287356000001,65.97626113,1,0
1013,32,4,10.47201946,5.36107056,59.4464752,4,1
1014,30,5,8.369575472000001,4.179432624,63.42316785,1,0
1016,28,8,20.44225352,2.949295775,27.71186441,3,0
1018,42,6,20.49779412,3.806862745,32.50735294,1,0
1023,22,9,25.48240741,1.4729265969999998,67.94585253,1,0
1031,38,11,3.420570265,3.232106339,68.77914109999999,1,0
1040,7,7,28.06034483,4.115217391,72.93859649,1,0
1041,23,7,23.01295337,3.3261658030000003,44.2486911,3,0
1045,2,2,4.801906412,3.021565217,79.87077535,1,0
1062,23,4,3.448617512,5.496313364,64.42691415,1,0
1077,2,1,2.521779425,2.562001854,69.16159696,3,0
1079,22,3,10.89825871,5.105735661000001,70.47582697,2,0
1082,2,2,11.39003759,3.10960452,73.57537155,3,0
1083,4,7,21.93613054,3.3258741260000004,45.73193473,1,0
1085,32,2,5.119406393,2.696575342,68.83510638,2,0
1086,24,2,3.194624652,1.26107507,59.27657143,1,0
1087,23,4,3.104,3.952,71.59183673,1,0
1089,44,7,26.91857506,2.791603053,57.40458015,2,0
1097,38,3,3.727065026,3.3646748680000003,64.41935484,1,0
1099,37,8,24.16372796,4.09395466,48.08947368,4,1
1101,20,4,6.350324374,4.993141798,56.15106579999999,4,1
1103,3,9,22.23995157,0.622276029,71.48725212,1,0
1104,21,4,13.24090909,4.595890411,51.60377358,1,0
1105,22,3,10.96388889,3.859166667,60.84444444,4,1
1122,23,8,24.09160584,3.774452555,35.16788321,4,1
1136,8,6,26.80979021,3.862237762,67.20863309,1,0
1151,37,4,5.442211055,6.347738692999999,61.06060606,1,0
1152,22,3,10.85320334,2.398050139,64.43175487,1,0
1153,33,7,17.04899135,0.944380403,56.02194357,1,0
1182,42,8,24.85395034,3.82239819,32.30542986,1,0
1183,22,9,25.91317204,2.581451613,62.8543956,4,1
1199,28,8,21.06634845,2.805727924,53.40095465,1,0
1207,19,7,22.80694444,4.384166667,81.64722222,3,0
1210,45,8,19.24292804,4.110173697,53.57568238,2,0
1211,7,2,15.07762646,3.319844358,79.22769953,1,0
1212,44,4,13.48052209,3.346586345,50.68869936,4,1
1213,7,8,19.29861111,2.420555556,74.28125,4,1
1214,8,4,18.69907407,3.582828283,58.88741722,1,0
1216,2,5,20.76940133,3.899556541,76.85529716,1,0
1224,36,3,16.1826087,3.176970954,75.39791667,3,0
1235,1,6,13.83947939,3.2252448310000004,48.58433079,4,1
1236,44,11,11.16573034,2.363202247,67.02808989,1,0
1244,36,6,23.65019011,1.790494297,66.19653768,3,0
1245,22,8,26.2994012,1.7975830819999998,72.62857143,2,0
1260,4,7,38.26814404,3.954901961,15.29691877,3,0
1268,22,8,25.8,1.1887052340000002,78.01928375,3,0
1271,40,7,27.31136364,2.2,27.80681818,4,1
1276,39,7,26.93244353,2.537681159,76.4679089,3,0
1277,5,10,17.53116531,2.696195652,50.67934783,1,0
1280,8,9,22.40371179,2.527729258,74.73506494,3,0
1285,18,7,23.09333333,3.414722222,63.20555556,1,0
1291,14,10,14.90166976,1.014948932,72.76452599,3,0
1294,23,9,21.95163043,4.926630435,36.46866485,1,0
1297,8,8,28.61781076,1.779591837,64.82539683,1,0
1298,14,4,17.01149144,1.857212714,46.06142506,3,0
1301,38,4,11.40995261,3.211374408,69.52392947,2,0
1304,32,3,7.572614108,3.69813278,71.95850622,5,1
1309,42,6,14.93720317,2.7067039110000004,54.08426966,1,0
1310,19,5,11.93502825,2.176836158,58.99421965,1,0
1311,22,3,9.510277778,4.370833333,61.81388889,3,0
1312,20,4,2.133737185,3.691053122,60.23782235,1,0
1323,37,6,18.98876404,4.099250936000001,58.77862595,1,0
1327,4,7,26.98457661,1.381048387,46.72479839,1,0
1328,28,5,18.3307377,4.759670782,42.34297521,3,0
1335,22,3,12.35690299,3.846641791,70.82862524,2,0
1336,39,8,33.12256267,2.7064995360000004,46.33333333,1,0
1344,30,5,12.23901345,2.427865169,69.1875,1,0
1348,8,4,18.05928571,3.5307142860000003,72.39853301,2,0
1357,34,3,3.349928673,2.539142857,61.91907514,1,0
1366,22,9,24.591,1.7535,71.38917526,1,0
1368,8,3,13.01214953,2.844485981,53.72228321,1,0
1369,4,6,24.65862069,3.0333333330000003,28.48275862,2,0
1370,22,2,14.71388102,1.606837607,69.34492754,1,0
1375,39,8,27.04975124,3.0346268660000004,43.15621891,4,1
1376,2,11,9.736072423,1.920752089,78.65499124,1,0
1386,22,2,8.797771588,1.660724234,65.59610028,3,0
1393,10,8,22.264736300000003,1.96246122,43.37787056,5,1
1396,32,2,11.15042493,3.903116147,62.875,1,0
1399,6,3,4.87475,3.41875,52.99748744,1,0
1407,22,5,24.53824885,3.5700460830000003,60.97695853,1,0
1423,20,5,8.736111111,3.8818013,69.66952381,3,0
1430,28,7,18.84044527,3.343784787,38.21057514,2,0
1432,8,3,11.97770492,2.219173554,81.19642857,1,0
1436,39,8,28.15663507,1.691943128,76.25238095,1,0
1437,8,7,27.81136364,1.468181818,74.44277108,2,0
1443,8,7,29.1660767,1.626548673,59.03539823,1,0
1451,30,4,4.87804878,2.955875831,68.04822335,1,0
1454,10,7,24.02466125,3.527100271,40.8125,2,0
1455,25,5,11.85083333,5.439106145,64.86871508,3,0
1459,7,8,27.18685446,1.678823529,76.22823529,2,0
1466,32,7,26.16498906,3.501342282,72.91946309,3,0
1474,28,7,22.26495468,3.861329305,39.0304878,1,0
1489,14,3,7.546242775,2.468208092,56.95652174,1,0
1490,43,4,8.337222222000001,4.649722222,62.11144578,3,0
1494,22,8,27.59670659,1.5835329340000002,74.70658683,1,0
1496,20,4,1.389782403,3.3921475880000003,60.05086372,1,0
1504,3,8,30.84481013,1.795696203,62.52151899,3,0
1509,22,3,13.54054054,3.348648649,64.9921875,1,0
1512,39,3,12.23314607,2.358950328,59.278457200000005,1,0
1518,5,6,11.90738786,2.483905013,48.933687,2,0
1519,4,6,37.18644068,4.23559322,14.05084746,1,0
1522,44,6,22.21231061,1.859090909,70.72030651,1,0
1527,20,4,4.3380555560000005,4.119722222,52.14206128,1,0
1528,24,4,17.95728877,1.90724234,68.84341253,4,1
1531,28,5,16.13350923,4.639050132,19.44063325,1,0
1536,23,8,20.26506024,2.831927711,55.81024096,4,1
1539,24,2,-5.981111111000001,4.675277778,86.83974359,1,0
1542,4,8,24.87356322,4.958139535,34.25581395,1,0
1543,39,2,10.0090573,2.320999075,74.98400753,1,0
1545,36,4,12.22241993,2.944464286,56.69105691,2,0
1554,3,6,26.09650538,2.709433962,60.59016393,1,0
1564,4,8,31.31587302,1.568253968,35.26984127,1,0
1566,29,5,12.85714286,3.823714286,30.80857143,4,1
1568,2,5,21.12955032,2.719271949,69.74518201,2,0
1582,22,5,20.31937618,2.110552268,67.69526627,1,0
1585,8,11,17.09906542,3.1090654210000004,67.05093046,1,0
1593,23,3,1.820090293,4.279638009,58.99547511,2,0
1596,14,4,11.84766187,2.164928058,69.0,1,0
1597,36,10,15.96883853,1.749291785,61.38056206,2,0
1608,7,2,13.71638889,2.76,74.29722222,3,0
1613,24,2,8.107806691,1.828996283,56.06593407,1,0
1620,32,3,4.8659217880000005,2.89981378,69.65355805,2,0
1624,6,7,24.49094488,5.012992126,41.644,5,1
1627,20,4,2.881481481,3.149257885,58.83771107,4,1
1628,22,3,10.97383513,3.794265233,62.61313869,1,0
1629,23,8,20.76792453,2.069212411,42.11455847,5,1
1633,32,9,26.00377003,3.356927427,57.76248822,3,0
1634,28,6,21.4364486,3.880093458,32.84817245,2,0
1635,22,2,7.305829596000001,3.378475336,60.23809524,1,0
1639,13,9,26.07342007,5.841116279,48.86697674,1,0
1642,8,5,23.95619758,2.544361603,62.55780347,2,0
1643,40,8,23.30822281,2.154255319,36.52150538,3,0
1650,22,3,10.51396648,2.910335196,65.47058824,1,0
1664,30,7,23.55328467,3.472262774,71.98783455,1,0
1669,4,7,25.56321839,3.764367816,38.68965517,1,0
1673,22,2,12.33835227,1.976704545,62.55965909,3,0
1677,5,8,25.82407407,2.086111111,59.37071651,4,1
1688,20,4,11.91821561,3.530018587,46.66791745,1,0
1694,24,7,26.11608655,1.820319849,80.70366886,1,0
1707,10,8,26.32527778,4.353055556,27.55277778,1,0
1710,29,10,10.83545455,1.6530303030000002,56.01223242,3,0
1711,24,4,13.1084494,1.5551532030000002,66.68411037,1,0
1713,44,4,10.11782609,2.082173913,68.31395349,1,0
1714,38,3,2.057968476,3.491768827,76.7251773,1,0
1717,44,4,8.33164557,3.066497462,69.96256684,1,0
1718,28,6,19.33333333,3.603333333,35.86666667,1,0
1719,28,4,26.06694444,4.626111111,69.91666667,4,1
1731,22,3,9.783333333,2.1175,60.07777778,1,0
1737,20,4,3.650763359,3.434732824,54.17557252,1,0
1754,30,5,15.31804281,4.094656489,46.61685824,1,0
1755,23,6,12.9505848,4.042982456,58.93567251,1,0
1761,8,3,9.621621622,2.446784716,65.01842752,1,0
1772,45,8,19.47368421,5.721052632,44.96808511,1,0
1776,38,3,7.681548975,2.704783599,65.8405467,2,0
1791,25,10,6.837535014,5.802292264,62.32786885,4,1
1792,8,3,9.57962963,2.158796296,67.74759615,3,0
1794,8,8,28.39334027,1.517689906,67.97346072,1,0
1795,39,6,28.05126582,5.680379747000001,77.20851064,1,0
1797,39,6,30.36585366,3.660492611000001,60.03343465,3,0
1801,22,2,5.433913043,4.090217391,67.40087146,3,0
1802,8,7,28.14638889,2.7284122560000004,62.53481894,1,0
1818,29,7,26.82,3.730088496,16.22566372,4,1
1821,2,12,3.0333333330000003,3.822222222,75.68333333,3,0
1834,36,2,6.9684931510000006,3.140078585,51.00744417,1,0
1835,1,6,27.99916667,3.5480555560000004,77.98055556,3,0
1837,37,8,26.9040107,4.410427807,44.69786096,1,0
1855,10,8,22.23452158,1.388273921,49.90131579,6,1
1856,14,10,17.76858513,0.795913462,60.2962963,4,1
1861,40,7,27.63006993,3.41381733,27.2412178,4,1
1864,3,9,24.94854369,1.342579075,73.36616162,1,0
1878,15,2,9.840315107,2.296941613,68.74879692,2,0
1881,7,7,26.82402464,2.822933884,77.09297521,1,0
1886,36,2,11.57648283,2.12289282,61.46276596,2,0
1898,14,11,7.792687747,2.271230159,73.39849624,4,1
1906,7,2,8.6625,3.41216458,79.64663024,3,0
1909,32,4,11.68692946,4.340041493999999,69.77593361,4,1
1913,32,8,28.38276182,2.579240037,60.84873096,2,0
1920,8,3,17.84356223,3.4628755360000003,77.07371007,1,0
1923,29,7,26.46194226,2.528346457,23.83157895,4,1
1924,3,8,32.00868421,1.710263158,55.70526316,2,0
1926,7,3,15.89106145,3.2388268160000004,68.09169054,3,0
1932,22,11,17.14817927,1.949859944,77.16806723,1,0
1942,8,5,17.03527778,2.494722222,62.25977654,1,0
1945,25,4,8.63538874,4.856836461,57.95185185,1,0
1953,8,9,24.49774011,3.179096045,70.05681818,2,0
1955,20,3,4.650047037,4.090216369,64.69904963,1,0
1971,39,10,24.58154706,2.611556384,41.4277726,3,0
1977,22,9,26.99805556,3.622777778,59.11944444,1,0
1985,42,5,0.100871249,2.645088409,83.56367226,1,0
1988,8,5,24.00120337,2.686987952,59.78313253,1,0
1989,5,5,14.78476563,2.4921875,67.19512195,2,0
1997,14,3,8.291448931,4.325415677,74.96226415,1,0
1999,39,7,27.04118756,2.413195099,58.77002828,2,0
2000,4,8,25.69473684,4.145263158000001,37.41052632,1,0
2002,8,3,9.559344262,2.584868421,55.14900662,1,0
2005,28,5,9.293518519,4.096574073999999,43.7953271,2,0
2012,28,7,21.41769743,3.013346044,45.05268199,1,0
2015,20,4,5.902777778,3.631481481,71.73611111,1,0
2019,13,2,0.846180556,6.031423611,71.49907579,1,0
2023,44,4,9.853359684,2.44501992,52.87848606,2,0
2026,20,3,-1.303641457,3.823529412,70.59383754,1,0
2027,23,10,12.94736842,2.686703601,37.07202216,4,1
2032,8,2,14.30962343,1.5167364019999998,70.06832298,3,0
2041,5,10,17.02777778,1.850704225,70.92957746,1,0
2043,42,7,15.62645503,4.175331565,60.54858934,1,0
2056,32,3,9.498148148,3.60037037,64.20372184,2,0
2059,45,4,8.56066482,3.418836565,47.89415042,1,0
2062,10,8,28.72277778,3.852222222,29.55,1,0
2066,30,4,6.66,3.986585366,66.22597403,1,0
2070,36,11,9.356697819,2.601557632,64.80163934,1,0
2084,14,11,10.04404873,1.958215962,71.09028571,2,0
2089,40,8,17.37922438,3.230833333,54.93611111,5,1
2100,30,3,-1.325842697,5.224859551000001,76.74355301,2,0
2101,42,2,4.707616708,2.239408867,72.45812808,1,0
2108,39,2,14.10749129,4.230191972,69.78909091,1,0
2116,28,5,23.43786408,2.068737864,30.74368932,3,0
2118,5,8,18.17428571,2.325714286,46.75290698,1,0
2119,6,6,19.67048711,4.049529781,26.99059561,3,0
2122,5,9,22.08539945,1.566391185,48.71900826,1,0
2124,4,7,29.32853026,4.157925072,37.45427729,1,0
2125,23,7,17.47463127,3.383775811,45.31858407,2,0
2128,22,7,26.80020325,2.853455285,79.36041667,1,0
2133,3,11,12.32964824,2.7241206030000003,68.04282116,1,0
2135,20,4,2.9404651160000004,5.887627907000001,60.01435407,1,0
2138,4,5,21.38591549,3.598591549,19.90985915,3,0
2143,37,2,-4.050605327,2.671912833,71.26150121,1,0
2144,36,2,8.121973929,2.121973929,65.07941484,1,0
2148,30,4,6.997359155,3.928697183,58.55809859,1,0
2157,39,3,11.19668246,2.642890995,69.37100737,1,0
2164,19,5,10.48367347,4.284210526,63.24464832,2,0
2168,5,7,14.04588608,2.420508744,86.66612903,1,0
2180,8,11,9.968791946,1.4409395969999998,63.67785235,2,0
2188,14,3,1.077607789,2.434770515,77.21835883,2,0
2189,22,11,15.97002801,1.629971989,78.45658263,3,0
2195,4,5,23.47797357,4.139207048,23.36123348,1,0
2201,30,5,10.80048077,2.324759615,58.66933333,1,0
2202,32,7,28.02860759,1.937974684,65.26835443,3,0
2203,7,12,8.865814696000001,3.116932907,68.31418919,1,0
2205,7,5,21.16886792,2.242924528,56.6232687,3,0
2215,36,6,27.11501901,2.098188751,66.08673978,1,0
2223,2,5,14.31049724,6.173756906,72.60897436,1,0
2231,33,8,23.92045455,1.818706294,42.07867133,1,0
2232,20,4,0.8113744079999999,4.008815166000001,66.8277512,1,0
2235,20,4,3.534777651,1.688812785,59.51118963,1,0
2238,38,3,10.4444668,3.367203219,71.37096774,3,0
2242,2,3,10.29733333,2.020190476,69.96952381,3,0
2261,32,3,9.216578947,4.100526316,51.10298103,4,1
2268,23,7,21.465,2.851944444,42.38333333,1,0
2273,10,7,23.04735376,4.509253731,33.04790419,4,1
2286,32,2,-0.005540166,2.033379501,68.61990949999999,1,0
2292,23,3,2.712290503,3.239944134,51.20448179,1,0
2300,5,7,13.38912214,3.846755725,85.36016949,1,0
2301,7,7,28.03,3.357683742,71.99331849,1,0
2302,22,11,14.78151261,1.077247191,69.96541787,1,0
2304,8,3,11.81020942,1.994240838,63.44985673,1,0
2308,30,4,6.561521253,3.287248322,61.58072917,1,0
2311,3,2,13.19176755,3.875302663,66.51941748,3,0
2314,22,3,15.0749543,2.682449726,76.11643836,1,0
2317,28,6,31.36947368,2.490526316,24.71578947,6,1
2326,39,7,26.97239583,5.955874674,50.92689295,2,0
2328,25,3,0.702803738,4.142509363,70.78326996,1,0
2329,24,5,14.81190798,1.124627876,59.13667118,2,0
2346,36,5,19.37709497,2.753724395,53.67329193,1,0
2348,14,10,15.90643478,1.437234043,68.42830882,2,0
2355,7,7,30.65240642,5.459893048,68.96256684,3,0
2356,2,12,11.68808511,3.577446809,63.35897436,3,0
2357,32,3,4.803755869,2.617658168,58.98787879,1,0
2360,39,11,10.62593284,2.771921642,68.16609393,3,0
2362,19,9,18.52722063,1.869627507,74.18911175,1,0
2363,3,3,2.68258427,0.988356808,68.281,1,0
2368,28,8,26.42686567,3.950447761,27.22686567,1,0
2371,29,9,20.9536,1.7744,31.76,4,1
2378,39,7,27.91748527,1.562770138,70.98790809999998,1,0
2382,19,4,5.016969697,2.863393939,65.12484848,3,0
2385,14,10,16.77352941,0.968778281,64.89786223,3,0
2397,45,8,25.28571429,3.885164835,30.46978022,1,0
2398,30,4,1.7156716419999998,2.875186567,69.79850746,1,0
2405,8,5,21.78666667,3.130555556,77.28205128,1,0
