fire_id,state_no,discovery_month_no,Temp_pre_7,Wind_pre_7,Hum_pre_7,fire_size_bin_no,medium_plus
13335,21,4,8.728174603,2.819681909,60.57455268,4,1
13336,29,7,22.66202783,4.396222664,36.66799205,5,1
13350,22,4,16.30564972,4.602824859,52.93142857,1,0
13356,36,2,12.92647059,2.409803922,56.76146789,1,0
13357,4,6,26.3725,3.245,46.93125,4,1
13360,30,3,1.255719557,1.797785978,74.41697417,1,0
13364,4,9,30.14981413,3.561710037,23.61940299,1,0
13365,39,2,15.88928571,4.401587302,43.01785714,4,1
13367,4,8,25.20958084,2.223353293,41.95209581,2,0
13369,33,7,23.75526316,2.744736842,52.11842105,1,0
13383,37,11,4.294478528,5.693037975,60.68987342,3,0
13396,20,4,3.865079365,2.349603175,56.31983806,1,0
13399,14,3,9.833018868,3.31745283,70.14285714,3,0
13407,2,11,14.18284672,2.948540146,75.70980392,3,0
13408,2,10,18.12959184,1.054404145,63.0880829,3,0
13416,22,9,22.54792899,2.618934911,74.92307692,1,0
13417,22,3,13.34337349,1.887878788,52.76969697,1,0
13426,3,3,9.359227468,4.346781116,75.4,3,0
13428,44,4,8.585217391,4.363478261,72.02173913,1,0
13429,44,4,11.95942721,2.387350835,61.92805755,1,0
13430,30,10,11.89502762,4.086585366,56.02158273,1,0
13431,32,9,23.02191235,3.263346614,42.10956175,2,0
13434,30,4,4.3163265310000005,4.2763265310000005,77.88702929,1,0
13441,21,8,32.89484127,1.866666667,50.46626984,1,0
13445,28,5,16.59311741,6.598380567,13.15182186,5,1
13449,29,7,27.55147059,3.199019608,33.04411765,1,0
13457,14,4,16.31825397,1.708333333,67.77579365,1,0
13461,8,11,11.56363636,3.016969697,57.53043478,1,0
13471,14,9,21.92556818,3.430681818,64.36046512,1,0
13475,2,8,27.33262032,1.519786096,70.82352941,3,0
13481,7,3,24.15909091,3.850588235,66.92941176,1,0
13498,5,5,24.88478261,4.382608696,38.0,4,1
13507,24,6,22.56547619,1.058730159,71.27182540000001,3,0
13510,2,9,13.47674419,3.08372093,77.12209302,3,0
13515,23,7,20.98757764,3.892546584,48.90384615,4,1
13517,8,9,22.14428858,2.004008016,68.69758065,1,0
13523,14,10,15.54585366,0.889268293,62.61340206,3,0
13537,30,4,13.80057143,4.913714286,50.41916168,1,0
13541,7,5,22.36507937,2.67797619,71.94484412,3,0
13546,36,2,13.01376147,2.986009174,49.88135593,1,0
13553,19,4,-0.157575758,4.823636364,49.57575758,1,0
13554,32,4,9.83125,4.874375,51.73739496,2,0
13557,10,8,12.73393939,0.4575757579999999,65.02424242,1,0
13559,8,8,29.03928571,1.175,50.98214286,3,0
13560,22,2,8.32760181,3.989140271,68.60273973,3,0
13569,5,9,21.17294118,4.286470588,60.75882353,1,0
13571,24,4,13.22070845,4.523705722,80.30232558,3,0
13573,2,10,7.297619048,4.431547619,65.7654321,3,0
13574,45,5,18.41317365,2.611776447,34.25149701,1,0
13575,10,8,22.53413174,3.975449102,25.16766467,1,0
13576,22,4,15.27321429,4.150595238,58.54216867,4,1
13580,22,9,21.48557214,3.013930348,65.72,2,0
13581,40,8,29.00654762,4.656547619,73.08928571,1,0
13586,37,7,25.42612613,4.466216216,53.45909091,2,0
13588,28,3,9.209643606,3.62394958,48.29621849,4,1
13590,8,11,19.35078125,3.45390625,75.68595041,1,0
13597,39,4,21.89022727,3.601818182,64.92727273,1,0
13598,23,4,9.607594937,3.85443038,64.22535211,1,0
13607,2,2,12.06046512,3.790232558,72.81308411,4,1
13608,28,7,24.99049881,2.83221957,35.09785203,1,0
13624,20,4,0.798780488,3.819512195,67.59876543,1,0
13629,8,5,19.61036036,2.556756757,71.5776699,1,0
13631,7,5,25.22692308,2.92967033,71.01648352,3,0
13633,10,8,22.15568862,0.954491018,59.41317365,4,1
13652,45,8,20.89883041,3.249704142,38.66863905,2,0
13653,42,9,20.55555556,5.188888888999999,52.22222222,2,0
13657,25,4,8.410404624,4.306936416,70.07514451,1,0
13661,29,8,31.24489796,4.614285714,13.04081633,1,0
13665,2,8,25.96313364,2.128571429,80.60098522,2,0
13681,10,9,19.46057143,3.224,35.67428571,1,0
13682,8,7,27.19427083,2.434146341,62.52845528,1,0
13684,4,6,27.46745562,4.030177515,17.73372781,1,0
13686,15,10,20.84126984,3.2075396830000003,62.58101852,1,0
13696,20,4,9.456349206,3.924007937,62.53880266,3,0
13698,8,5,26.36573705,1.4454183269999998,66.51758794,2,0
13703,24,11,7.765277778,1.442857143,67.27777778,1,0
13711,8,3,16.6,5.032954545,60.67045455,1,0
13712,14,4,11.28314607,3.715730337,51.75280899,3,0
13714,39,8,30.32186235,2.571255061,63.40688259,1,0
13715,25,4,7.486111111,7.179960317000001,58.44444444,1,0
13716,20,4,8.031746032000001,4.861904762,59.34759358,1,0
13717,7,3,21.18483412,2.819093079,62.52795031,3,0
13725,28,7,28.54821429,5.720833333,67.81547619,1,0
13727,39,9,26.85238095,1.902380952,43.38690476,4,1
13728,32,2,3.106222222,5.090222222,72.36410256,2,0
13737,22,6,27.17165669,1.239121756,59.48387097,1,0
13739,8,4,15.43511111,2.951569507,70.66836735,1,0
13755,23,8,21.63580247,1.140740741,57.11111111,4,1
13756,4,5,23.78154762,1.788888889,28.45925926,3,0
13758,38,6,26.59311741,2.324897959,66.86530612,3,0
13759,22,9,24.01005587,2.719553073,62.52046784,3,0
13765,1,7,15.82051282,2.958974359,50.56410256,6,1
13769,8,10,20.88630952,2.300595238,61.8502994,1,0
13774,22,3,12.35059524,4.332142857,67.55357143,1,0
13776,22,2,6.58742515,1.941317365,63.66467066,4,1
13780,5,5,26.4,2.35,27.5,1,0
13781,36,4,13.58606557,2.972427984,52.7037037,3,0
13795,13,3,7.553138075,3.274476987,69.06521739,1,0
13801,2,10,7.297619048,4.431547619,65.7654321,1,0
13802,4,5,24.29470468,2.425458248,17.51934827,1,0
13812,22,10,23.95266272,2.38816568,69.81656805,1,0
13819,44,2,3.213333333,3.277777778,57.97777778,4,1
13832,21,8,29.75806452,2.0645161290000003,61.45483871,1,0
13833,21,4,11.736,4.5238,60.79226069,4,1
13856,8,11,15.36834862,1.783333333,65.57291667,1,0
13858,3,2,10.72275132,2.2,58.48677249,1,0
13859,24,9,24.55333333,2.071282051,67.63020833,1,0
13866,38,3,9.149714286,4.538857143,53.44,1,0
13869,39,4,21.47410359,4.471115538,53.65537849,2,0
13872,28,3,12.24750499,2.667864271,20.06187625,1,0
13878,36,2,15.57425743,2.644059406,70.21288515,1,0
13887,7,3,13.15822785,1.972611465,64.05844156,1,0
13888,24,3,0.512236287,3.65021097,58.93203883,3,0
13890,5,7,24.05263158,4.314035088,27.47368421,1,0
13893,8,10,14.45833333,1.324801587,62.2989418,1,0
13896,5,10,11.04480287,1.157706093,88.98412698,1,0
13901,8,3,11.33199195,2.710663984,47.81818182,2,0
13907,26,11,12.79268293,4.073202614,60.30666667,1,0
13919,10,8,22.30121951,0.721341463,64.34355828,1,0
13926,22,4,12.44285714,4.31122449,48.73469388,3,0
13932,39,7,29.90566038,2.110901468,67.16772824,1,0
13933,5,8,21.19075145,2.236416185,77.00591716,3,0
13934,32,2,15.91566265,4.768674699,72.33742331,1,0
13937,22,2,9.033333333,4.591005291,76.54891304,3,0
13940,42,7,23.54285714,3.210119048,36.61309524,4,1
13947,22,4,23.52095808,1.817365269,58.07784431,3,0
13952,10,8,22.1133758,0.560509554,65.39490446,1,0
13956,28,6,21.38877756,2.59258517,48.37037037,1,0
13963,32,2,5.950396825,2.40218254,69.57259714,3,0
13964,8,5,22.87380952,2.936904762,65.375,1,0
13982,8,4,14.26071429,1.45387674,67.63207547,1,0
13983,8,2,9.843253968,2.345238095,56.62396694,1,0
13994,8,5,25.54125,4.003797468,64.02666667,2,0
13995,43,6,12.24358974,2.391666667,62.49561404,1,0
13997,2,7,20.99401198,2.689820359,67.50299401,3,0
13998,8,3,14.62738095,3.4380952380000003,59.55555556,2,0
14003,30,10,8.699074074,2.722685185,76.87939698,1,0
14008,23,3,1.162698413,1.935912698,69.01116071,2,0
14015,32,6,26.34920635,3.577380952,66.59002169,4,1
14025,22,3,13.01796407,2.261077844,54.95808383,3,0
14029,4,5,24.76309524,1.866901408,27.93661972,1,0
14031,42,7,18.73611111,2.133928571,67.98148148,1,0
14034,28,6,22.63636364,3.118181818,30.54545455,1,0
14040,20,5,10.21115538,4.589043825,54.018,3,0
14041,22,10,16.72162162,1.077297297,71.88095238,2,0
14051,21,3,6.006472492,3.789320388,60.55067568,4,1
14055,14,5,18.8528827,1.670377734,49.28628231,1,0
14056,4,5,21.27380952,3.4839285710000003,17.14285714,1,0
14058,29,7,26.58816568,3.739880952,52.53571429,3,0
14060,43,5,10.83431953,5.228402367,74.61111111,1,0
14064,40,7,21.82,1.6880000000000002,54.26,2,0
14065,28,7,26.476,3.909714286,28.31428571,2,0
14066,30,4,1.0693379790000002,5.847552447999999,72.19713262,1,0
14069,32,8,28.8247012,2.20059761,54.23541247,2,0
14074,23,8,23.00595238,3.372619048,39.625,1,0
14076,22,9,23.68032787,1.078142077,69.85350318,1,0
14091,2,6,23.76486486,2.121363636,70.01363636,3,0
14097,32,7,26.83191011,2.895348837,69.99069767,3,0
14107,2,4,21.12796209,3.3241706160000004,64.91099476,1,0
14109,39,7,29.90245536,1.616964286,64.57366071,1,0
14110,30,4,8.54248927,2.998706897,71.94117647,1,0
14115,39,8,26.50544218,4.518367347,79.34042553,5,1
14118,37,12,-0.716860465,4.572093023,48.24418605,1,0
14120,23,4,10.95082873,3.823756906,46.25414365,2,0
14128,29,6,23.79076923,3.21875,27.05208333,4,1
14135,29,7,25.64473684,3.063636364,18.51515152,1,0
14137,14,11,15.08333333,2.764814815,60.31481481,4,1
14143,5,6,20.97160883,3.550473186,49.57413249,1,0
14144,8,6,25.25435897,1.769072165,74.13402062,3,0
14153,41,2,4.574404762,2.501785714,57.99295775,1,0
14157,45,8,24.60714286,2.529166667,42.0952381,1,0
14162,2,2,8.299069767,4.48,61.66046512,3,0
14175,26,7,28.30777778,3.966111111,45.81111111,1,0
14178,22,9,27.58888889,1.518518519,72.4537037,1,0
14195,36,7,25.88453608,0.886821705,65.20987654,1,0
14199,22,4,15.60654762,4.064880952,57.62264151,1,0
14201,4,7,29.33463687,3.536871508,28.22346369,1,0
14224,4,8,26.53658537,2.156097561,32.19512195,3,0
14237,38,2,-1.985971944,3.120240481,62.01803607,1,0
14239,31,4,12.72531646,2.007594937,55.74683544,4,1
14242,20,11,5.724550898,3.546706587,50.59281437,1,0
14250,6,7,22.51785714,3.354166667,32.404761900000004,1,0
14255,39,6,28.87698413,3.164880952,62.3452381,3,0
14268,22,2,9.037575758,2.18597561,52.03703704,3,0
14270,32,1,4.462254902,5.012745098,71.2029703,1,0
14276,8,10,17.35984095,3.276739563,51.18091451,1,0
14285,36,7,26.46608696,4.041484716,76.87336245,1,0
14288,37,4,-0.095884774,4.32125,75.14225941,1,0
14293,8,4,12.17171315,2.591035857,62.90019960000001,3,0
14294,33,7,22.2625,2.914375,30.075,1,0
14296,6,8,16.87647059,2.974705882,39.0,1,0
14297,28,7,26.44714286,3.377959184,39.75714286,2,0
14299,10,4,9.694915254,3.316949153,58.47457627,1,0
14307,22,11,11.64876033,3.3198347110000004,68.93333333,4,1
14311,10,8,25.62,3.34,46.2,1,0
14317,8,1,16.45070423,2.321126761,70.6440678,1,0
14322,25,3,5.25748503,5.171856287,62.55088496,1,0
14323,32,6,30.34367816,6.645402299,44.63793103,3,0
14324,37,8,22.49068323,6.88757764,59.0,2,0
14328,23,6,16.57647059,3.230588235,55.27647059,1,0
14330,22,3,18.09702381,3.641666667,55.35119048,1,0
14335,45,9,20.83846154,3.563313609,22.75595238,3,0
14338,30,10,8.368333332999999,5.454444444,63.41340782,1,0
14344,11,6,20.35425101,2.474898785,59.58415842,3,0
14348,14,4,14.37368421,1.375263158,52.64550265,3,0
14350,22,7,29.40159574,1.952876712,59.57808219,1,0
14356,4,5,24.00059524,2.395833333,20.58333333,4,1
14358,36,4,15.32803181,2.405378486,51.21971253,2,0
14359,8,8,26.64978541,2.632188841,78.0,3,0
14365,30,4,6.310559006,3.071428571,62.9068323,1,0
14366,5,8,20.8245614,4.345783133,54.15060241,1,0
14368,23,8,22.38023952,3.187121212,32.22727273,3,0
14372,42,8,23.65714286,1.30952381,42.66666667,1,0
14376,32,2,8.940437158,3.095081967,60.77966102,4,1
14379,6,7,18.42397661,2.253216374,58.99408284,1,0
14381,8,8,27.838833,0.6873239440000001,82.30143541,1,0
14382,8,3,21.79647059,3.5611764710000005,67.07058824,1,0
14385,32,6,31.59817352,3.905022831,48.84018265,3,0
14389,30,4,2.639846743,3.578544061,81.17435897,1,0
14392,22,8,28.47337278,1.047337278,56.78698225,3,0
14407,33,8,24.79245283,3.354716981,31.0,1,0
14411,22,3,14.397979800000002,3.204242424,62.32929293,1,0
14420,24,11,13.0588785,2.8813084110000005,70.30769231,4,1
14421,30,4,3.564814815,3.188888889,71.31550802,1,0
14431,32,6,26.47177419,4.550806452,58.8125,2,0
14439,39,8,30.48707753,1.259840954,69.44615385,1,0
14444,22,2,8.394047619,3.5375,64.61904762,1,0
14445,25,6,14.49166667,3.876666667,62.35416667,1,0
14453,4,6,28.0502994,2.145508982,16.8742515,1,0
14454,8,11,16.19166667,2.147420635,68.18888889,1,0
14461,8,2,5.236595745,2.95106383,70.12385321,1,0
14466,28,7,22.25977011,3.887356322,15.1954023,3,0
14479,8,3,15.80843373,1.792168675,57.45783133,1,0
14485,14,3,9.467640919,1.375104603,53.76857749,3,0
14487,44,4,11.61538462,3.329059829,38.50862069,3,0
14488,22,4,22.87268519,2.987962963,77.12244898,1,0
14490,30,3,5.618448637,2.890775681,65.29473684,1,0
14493,8,10,20.46547619,1.101397206,75.50190114,1,0
14495,22,4,21.57300613,2.501226994,67.84567901,1,0
14501,38,5,18.59,5.407647058999999,66.68322981,1,0
14505,39,6,18.90892857,5.883928571,78.2962963,4,1
14511,10,8,19.95039683,1.445436508,35.07936508,1,0
14521,4,8,26.6702381,1.123866348,55.60143198,3,0
14524,1,6,24.725,2.495,33.325,3,0
14526,22,5,23.36167665,6.934131737,72.61392405,1,0
14527,8,3,10.71893491,4.449704142,56.11801242,1,0
14535,5,6,35.0,3.1,12.0,1,0
14542,22,3,13.76739563,3.716334661,57.312749,4,1
14552,14,9,20.83064516,3.167741935,76.30508475,1,0
14559,2,3,10.63515982,2.38440367,54.44495413,3,0
14560,2,10,18.73292181,1.526748971,78.37446809,1,0
14562,29,7,21.69190751,3.856647399,37.56069364,1,0
14568,8,7,27.68512821,1.683589744,68.58139535,1,0
14573,22,6,27.76117647,2.184117647,61.94705882,1,0
14595,32,3,17.50930233,5.749418605,62.98830409,1,0
14599,10,7,15.64905213,1.321377672,68.8783455,3,0
14610,8,4,0.936645963,4.462732919,76.29299363,1,0
14613,36,11,14.8735363,4.0185011710000005,53.96305419,3,0
14617,30,5,13.93606557,3.579234973,55.35519126,1,0
14618,39,3,12.83975659,2.752545825,68.59795918,1,0
14619,4,5,10.03154762,3.504166667,59.5,1,0
14620,40,7,24.17559524,3.497619048,67.47023809999999,3,0
14625,22,2,6.139805825,2.903883495,65.17,1,0
14629,29,11,5.63125,2.26875,50.925,1,0
14630,21,3,9.244041451,4.922797927,53.93229167,3,0
14636,42,7,20.83532934,2.932934132,49.61676647,3,0
14637,32,2,14.19642857,3.78234127,63.59623431,1,0
14639,8,3,13.1326087,4.79,62.28089888,2,0
14640,28,4,11.86282723,6.218848167999999,30.59685864,1,0
14646,32,4,8.005976096,3.173306773,78.12325581,3,0
14663,22,11,15.41309524,2.579761905,73.95121951,1,0
14665,39,7,28.58,2.782222222,70.24444444,1,0
14668,40,8,25.82142857,2.326785714,40.51785714,4,1
14669,3,6,26.68913043,1.647826087,75.34615385,1,0
14672,8,2,14.70909091,3.1909090910000004,64.76470588,1,0
14680,38,7,24.87840376,1.995774648,77.28436019,1,0
14683,8,6,30.3127572,1.579423868,60.97119342,3,0
14684,30,3,-0.470281124,4.292771084,63.33760684,2,0
14688,29,7,23.11398964,2.918134715,28.4507772,4,1
14689,14,3,8.618290258,1.937848606,83.55525606,3,0
14694,8,11,13.11445783,2.536746988,54.16339869,4,1
14696,10,6,19.20272109,4.506802721000001,46.53472222,4,1
14699,8,11,9.649659864,1.680241935,51.13970588,1,0
14701,40,7,22.41055556,4.317777778,28.51666667,1,0
14704,22,4,19.58984772,4.001522843,78.39428571,3,0
14709,24,2,3.403913043,3.616086957,47.80869565,1,0
14716,8,2,11.96169355,1.584879032,63.15324675,3,0
14720,8,3,20.845238100000003,2.249801587,75.14318707,1,0
14722,28,7,26.30769231,3.55,24.69230769,1,0
14728,37,8,24.19858156,2.9930769230000003,48.33846154,1,0
14730,22,3,9.92826087,4.426086957,57.41304348,3,0
14732,22,9,23.13446602,2.983009709,77.32,1,0
14739,4,5,26.42619048,1.646428571,15.95238095,3,0
14741,8,10,22.11553785,1.675099602,65.0,1,0
14744,36,3,13.16221766,3.527310062,56.04220779,1,0
14761,5,8,20.21764706,2.697647059,38.07647059,1,0
14764,22,10,18.42620087,2.062555066,78.64361702,1,0
14767,14,4,16.86481113,4.280914513,56.81744422,1,0
14775,8,4,10.11190476,4.201796407,52.95209581,1,0
14778,22,11,14.77515152,3.404848485,81.8902439,1,0
14780,44,4,16.4195122,2.712682927,66.60427807,2,0
14782,26,3,5.801652892999999,6.078881987999999,52.33540373,2,0
14783,33,5,11.60165975,1.867510549,59.29535865,1,0
14784,22,3,12.48789238,3.003587444,63.05583756,1,0
14788,8,2,14.62276423,2.411428571,75.68556701,3,0
14791,38,3,9.801094891,3.944322344,68.39926740000001,2,0
14792,42,7,28.2721519,3.67278481,39.13291139,4,1
14801,26,11,2.314925373,6.065671642000001,74.37810945,1,0
14802,43,6,24.01509434,2.257794677,70.60080645,1,0
14804,30,4,12.0,3.0311827960000004,52.90857143,1,0
14806,14,9,24.14285714,0.444973545,66.77248677,1,0
14808,42,7,22.52732558,3.195930233,44.0,4,1
14813,26,3,2.636792453,6.632075472,71.28909953,1,0
14833,5,8,22.37583893,3.500990099,32.53465347,4,1
14836,22,9,24.03389831,2.406779661,56.51977401,1,0
14837,10,6,25.40322581,3.257258065,30.98387097,4,1
14843,2,3,11.57536232,3.93236715,57.31884058,1,0
14853,22,9,26.72871287,1.4574257430000002,75.83157895,3,0
14857,28,7,28.50670732,3.56402439,24.11788618,1,0
14859,4,5,23.83340426,1.7685106380000002,37.91702128,1,0
14860,39,6,30.39585799,5.771005917,41.36686391,4,1
14863,32,3,9.900480769,4.520192308,66.02403846,4,1
14868,8,6,28.20987903,1.753830645,72.9017094,1,0
14873,40,7,19.53988764,2.987078652,46.69662921,1,0
14876,15,3,11.455487800000002,2.9079268289999995,56.55487805,3,0
14881,36,2,11.46714801,5.371841155,58.63405797,1,0
14882,22,2,4.141304348,3.102173913,74.38764045,3,0
14887,39,4,18.92941176,1.888235294,74.21794872,1,0
14889,3,4,14.585,5.646875,55.94375,3,0
14892,39,7,29.02380952,1.979365079,70.0,1,0
14898,36,9,25.49441624,2.984771574,68.20812183,1,0
14901,22,2,17.65909091,2.228409091,78.10227273,2,0
14908,22,3,11.9625,1.994642857,64.0297619,3,0
14910,8,2,12.20049261,3.29950495,55.74752475,1,0
14911,8,4,14.20392157,2.551724138,76.96511628,2,0
14913,8,7,28.6702381,2.66547619,67.85119048,3,0
14914,8,10,22.61111111,3.399378882,63.35064935,1,0
14915,28,1,5.090909091,4.2909090910000005,42.18181818,4,1
14916,22,12,3.5928571430000003,4.007142857,58.97005988,1,0
14920,24,3,9.179920477,1.500994036,72.64583333,2,0
14926,32,10,18.08730159,0.940277778,69.11086957,1,0
14928,2,3,13.77118644,2.7745762710000004,52.69186047,3,0
14930,30,4,4.44375,3.441875,53.38064516,1,0
14939,18,4,6.897560976,2.039705882,63.47643979,1,0
14942,5,5,20.17445483,1.559813084,60.521875,1,0
14943,8,3,12.35671343,2.327254509,62.56355932,3,0
14944,24,3,13.01111111,2.747222222,53.37051793,2,0
14955,23,3,1.929677419,2.536774194,81.03225806,1,0
14956,24,3,13.61309524,1.54781746,58.57957245,2,0
14969,39,8,31.0,3.556487026,58.53658537,3,0
14983,22,12,5.108974358999999,1.716666667,62.89743589999999,1,0
14991,45,6,20.48150289,4.180116958999999,46.43195266,1,0
15010,32,9,28.16607143,3.291017964,54.1257485,1,0
15013,8,3,4.623972603,0.159589041,53.60273973,1,0
15014,32,3,11.35414847,6.079912664,49.93513514,1,0
15024,5,8,17.17761194,1.88030303,42.40909091,3,0
15044,32,8,28.89112903,1.231854839,76.63037975,1,0
15064,22,6,26.46964286,1.280952381,65.38690476,3,0
15073,42,5,10.25212355,3.788030888,45.72586873,1,0
15077,22,3,10.18095238,1.982738095,68.18452381,3,0
15079,7,8,29.18742857,1.353714286,62.73142857,2,0
15082,32,12,4.936893204,1.592195122,67.59595959999999,1,0
15087,32,11,10.7796875,3.7515625,61.58333333,3,0
15088,18,3,3.050200803,3.029317269,70.03679654,1,0
15091,44,4,10.04684685,2.554066986,57.09644670000001,3,0
15094,4,4,18.62874251,3.65748503,24.94610778,1,0
15103,38,1,8.760344828,3.139655172,71.10344828,3,0
15104,10,8,21.90243902,1.077439024,56.08536585,1,0
15105,36,7,28.44111776,1.515768463,69.30737705,1,0
15115,24,4,20.59061372,1.680144404,57.49097473,3,0
15125,25,5,8.579918033,5.24057377,54.32537961,2,0
15128,45,7,25.59948454,4.24375,45.64583333,1,0
15137,8,4,12.61569416,2.9953722330000003,60.06081081,1,0
15138,22,2,7.408284023999999,2.8,61.0295858,3,0
15152,20,5,20.34206349,3.248015873,51.90674603,1,0
15158,4,8,37.2106383,3.4806451610000004,26.84946237,3,0
15159,8,4,18.85654762,3.838095238,60.5297619,1,0
15161,22,11,15.73809524,1.4880239519999998,68.8343949,2,0
15170,37,7,24.71165644,3.505521472,55.0797546,1,0
15178,10,9,6.747252747,1.356593407,62.12790698,1,0
15181,32,4,14.94642857,3.790873016,62.20634921,2,0
15187,20,11,3.938492063,4.087103175,71.88536585,3,0
15188,8,7,26.35384615,0.948051948,63.66233766,1,0
15191,25,6,17.912350600000003,0.42304038,64.67695962,1,0
15197,5,6,21.03614458,3.9,40.92857143,4,1
15198,24,11,5.9244897960000005,3.828367347,69.60132159,3,0
15201,29,9,20.65833333,2.642261905,28.54166667,5,1
15202,5,6,26.16302187,2.891451292,34.63817097,4,1
15205,20,4,4.11374502,3.37310757,54.33333333,1,0
15211,4,7,27.92682927,4.538414634,38.05696203,1,0
15212,40,11,-1.329130435,5.636956522,68.28695652,1,0
15215,10,8,21.33736264,3.28021978,50.47252747,1,0
15217,38,4,14.60486726,3.488495575,68.54424779,3,0
15221,22,10,14.14935065,2.552922078,51.01948052,1,0
15225,4,6,30.91789474,4.267021277,19.03191489,3,0
15228,23,4,4.080952381,1.951785714,51.19047619,4,1
15229,22,2,5.428571429,2.724404762,82.73006135,3,0
15234,20,10,17.91964286,4.708333333,62.91071429,3,0
15235,32,12,10.154,3.3451546389999995,58.9814433,3,0
15239,31,3,6.422857143,2.922488038,67.25,1,0
15261,22,5,19.45061728,1.861728395,58.85802469,1,0
15265,4,8,29.28,4.646666667,17.82222222,1,0
15272,6,8,26.51094527,3.455223881,25.64676617,1,0
15280,5,10,26.17277778,2.529213483,33.5,2,0
15282,8,7,25.38296943,2.031441048,80.76036866,2,0
15286,22,12,6.707738095,2.694047619,70.60119048,3,0
15287,22,11,13.48231293,2.36462585,69.86394558,2,0
15291,39,8,30.34041451,2.236787565,66.62694301,1,0
15300,10,6,20.48484848,2.493939394,55.75757576,5,1
15301,22,4,20.13561644,3.4421232880000003,84.3625,2,0
15305,8,2,7.329761905,3.886904762,59.69642857,1,0
15308,20,5,6.471172962000001,5.546918488999999,60.37574553,1,0
15309,8,1,6.9422535210000005,3.330985915,60.09433962,1,0
15313,32,2,2.850894632,2.684691849,70.76637555,3,0
15314,42,7,21.04347826,3.629192547,43.47826087,1,0
15320,30,4,8.89119171,4.8937823830000005,67.48275862,1,0
15326,30,4,8.071921182,4.354950495,68.83663366,1,0
15347,3,6,23.6142132,0.992385787,68.55154639,1,0
15352,30,4,6.348198198,4.211711712,65.8128655,1,0
15355,2,4,16.91465201,3.17985348,67.94139194,3,0
15358,25,4,6.1111111110000005,5.067676768,65.31460674,1,0
15363,37,4,6.60212766,3.315531915,69.26968974,1,0
15379,14,11,5.889032257999999,2.479545455,75.57627119,4,1
15382,24,4,12.49404762,1.185119048,62.2027833,3,0
15385,23,9,16.07407407,3.182222222,46.84444444,1,0
15391,5,6,25.47239264,2.28997955,41.99381443,1,0
15395,8,11,12.67251462,1.777647059,55.382608700000006,1,0
15396,4,5,31.32340426,3.780851064,21.84042553,3,0
15407,5,6,17.27777778,2.582638889,77.30508475,1,0
15414,44,4,16.10260417,4.938020833,58.82887701,1,0
15418,42,7,24.7150289,2.790751445,46.31791908,4,1
15424,41,7,27.33,2.145454545,70.86407767,1,0
15435,25,7,18.18624339,4.766137566,65.75132275,1,0
15436,23,7,25.28742515,3.517964072,37.40718563,2,0
15438,6,6,13.92561983,3.261697723,27.05175983,1,0
15440,5,6,13.15809129,1.90625,86.44155844,1,0
15441,32,12,1.541139241,3.157633588,70.92227979,1,0
15443,40,7,21.68697917,3.886458333,31.984375,3,0
15446,36,9,25.68287526,0.682452431,67.96057348,1,0
15448,2,8,28.51828571,2.576571429,61.06857143,3,0
15449,4,6,28.0077381,3.686309524,76.61904762,3,0
15452,8,9,25.17619048,2.292261905,66.05952381,1,0
15454,8,2,13.59519038,1.888176353,68.14137214,1,0
15456,41,11,11.11267606,3.32917505,57.50806452,1,0
15461,36,11,11.93439364,1.4729622269999998,68.4344473,1,0
15466,30,5,12.07267442,3.659064327,48.31176471,1,0
15473,29,7,23.69948454,2.770618557,28.62886598,4,1
15477,14,12,1.733333333,1.626993865,73.32371134,3,0
15485,37,9,18.63353293,4.35988024,49.47904192,4,1
15488,33,8,21.90289256,3.299173554,30.0268595,1,0
15490,25,5,13.97524752,4.9668316830000006,49.50990099,1,0
15493,23,8,17.11895161,2.278427419,51.08467742,3,0
15495,8,2,10.02983425,3.350276243,60.24309392,1,0
15496,20,4,2.439425051,4.669609856,67.52301255,1,0
15497,22,2,10.01394231,3.944230769,58.90697674,3,0
15503,28,6,20.90532544,5.307100592,44.60946746,3,0
15507,3,9,22.38928571,1.077380952,59.76785714,3,0
15508,8,6,27.45951417,2.066194332,57.65776699,1,0
15509,6,8,17.39285714,1.923214286,65.90131579,1,0
15513,10,7,22.14821429,0.648809524,59.78571429,2,0
15519,42,10,9.807228916,1.883030303,82.00680272,1,0
15536,22,5,23.12299465,1.292473118,52.60215054,1,0
15537,10,6,20.24206349,3.701590457,33.11928429,4,1
15540,8,2,3.753593429,1.683572895,65.74845361,1,0
15543,2,6,27.39520958,1.626516854,58.83208955,3,0
15556,20,4,5.816993463999999,3.359477124,50.84313725,1,0
15557,4,7,18.18435754,2.372067039,52.24293785,1,0
15569,8,7,26.19469027,3.086725664,80.16666667,1,0
15572,30,3,7.925390625,3.97421875,73.93725490000001,1,0
15576,8,7,26.87374749,1.830260521,64.46719159999999,1,0
15578,38,10,19.646,1.6026,66.4800995,1,0
15580,22,9,26.81969697,2.417171717,66.23589744,3,0
15581,32,2,11.39009901,2.992871287,55.74747475,4,1
15585,2,9,24.51351351,3.13018018,73.68018018,1,0
15596,23,8,23.31538462,2.28495935,41.70731707,1,0
15597,22,10,19.32322581,2.859090909,67.44155844,1,0
15598,36,5,22.54563492,2.114087302,65.714,1,0
15602,41,5,12.63364486,2.71682243,67.96610169,1,0
15611,4,6,22.9547619,3.964285714,62.2797619,1,0
