,fire_index,Temp_pre_30,Wind_pre_30,Hum_pre_30
72,374,18.38964695,2.470419847,27.80629771
73,377,7.713532513,1.335383714,61.81389870000001
74,382,15.527390900000002,1.801021356,58.45755473
75,384,3.244621141,3.205004677,68.46410442
76,385,2.12681669,3.797515237,78.82154341
77,389,10.11024436,2.187511826,69.61987041
78,396,5.941639648,5.103942486,58.85946197
79,399,11.60736111,4.235277778,64.02302158
80,401,29.24183007,4.374,17.06
81,407,24.66878669,2.154397233,72.68441273
82,421,9.762695776,2.62586616,62.41984334
83,424,28.4452182,5.2136026,33.30536131
84,439,4.742282507,2.078890456,67.29130435
85,440,4.522843057,3.731440329,66.80936455
86,441,18.11330749,1.3751937980000002,52.75398936
87,445,9.370060923,2.980765883,58.5671406
88,448,12.03510324,3.576627219,66.80722892
89,464,-1.37564645,5.796229972000001,72.39124227
90,470,13.49457672,3.1058201060000004,63.75629139
91,479,26.39660057,2.939093484,69.31714286
92,482,15.34555556,3.801111111,41.35555556
93,484,22.70235131,1.985062241,76.8769018
94,486,27.95972696,2.3621843,53.00204778
95,489,13.30962343,2.6820548580000003,70.14821029
96,494,21.10714286,3.774524362,61.83519034
97,501,24.90509584,2.589060309,68.29145978
98,504,16.14093649,2.099026426,50.18830084
99,507,10.6399093,3.333786848,69.56069364
100,513,24.97861702,2.493783494,73.95156082
101,524,12.28065268,2.1882517480000003,64.33116883
102,525,6.8777985070000005,4.228311567,63.62540021
103,528,10.92540894,4.169162996,62.8314978
104,532,18.75098814,3.069762846,54.29856851
105,538,-10.63913914,3.675975976,59.66740331
106,542,10.85252809,2.055383895,59.37794486
107,545,18.69928532,0.483672347,71.56412478
108,547,2.149489322,2.412598791,61.35783563
109,552,30.06204188,5.389267016,66.56749672
110,553,7.861764706000001,2.009328969,65.84779051
111,555,23.14019886,1.551420455,63.30681818
112,564,21.63078849,1.235043805,71.8972973
113,565,25.12463158,2.144315789,81.77993528
114,566,18.61419897,3.267211583,63.13804714
115,576,14.81492921,3.343629344,55.19638243
116,589,17.10993377,5.708609272,39.11419069
117,595,13.89625,1.908055556,28.88317107
118,599,-2.414776632,4.013793103,66.87022016
119,606,15.1047205,2.309565217,67.34992888
120,608,14.80959302,1.988275194,38.63655137
121,613,5.85625,4.210138889,61.17994100000001
122,614,12.81408451,2.936384977,79.90661831
123,621,18.72245763,1.300849618,80.59679144
124,627,11.24903581,4.035972222,62.0
125,630,0.8973611109999999,2.961929825,61.27768014
126,632,2.476367006,1.61387422,66.53265766
127,633,25.58618331,3.46128591,38.36525308
128,636,24.23876765,2.84801027,29.6084724
129,642,9.024425287,2.436690647,59.71268058
130,646,23.35781544,1.850659134,47.67981791
131,654,12.19047619,4.969083969,49.28625954
132,655,26.93021807,2.1239875390000003,60.55451713
133,661,21.68095238,1.760084034,65.34873950000001
134,665,19.4526096,4.574058577,39.10504202
135,670,13.75043365,2.133637153,63.46863958
136,671,23.95272727,2.821818182,63.31688312
137,676,18.76642336,1.734452555,51.60895522
138,680,0.585892116,4.583921016000001,66.71301775
139,685,3.64939759,3.329826733,66.47865459
140,695,11.59184549,3.088968481,67.52941176
141,708,5.740729783,6.917357002,71.82883817
142,710,27.73314993,1.700412655,64.95159059
143,711,21.81686122,4.244747082,38.36569149
144,714,30.25891616,4.106113942,57.38341602
145,721,6.245499382999999,4.773859433,43.92450495
146,722,15.5336,2.9769333330000003,47.816
147,730,20.5701581,2.956768775,68.16287129
148,744,6.0,4.613793103,53.79310345
149,745,5.741605839,3.736934307,74.13256956
150,755,18.75618945,3.896736726,67.37198986
151,763,4.937777778,2.708888889,66.1448468
152,769,20.11576194,0.416285154,73.98430034
153,773,7.823155838,1.841035662,66.21269841
154,775,10.49365303,4.142172523999999,62.41923775
155,778,23.35417639,1.335620915,69.46847721
156,779,28.58130435,2.714782609,80.65699874
157,782,21.10706422,2.860733945,78.13176471
158,788,29.9369238,3.933113829,64.55549975
159,801,7.245180425,3.50479723,66.49224405
160,804,28.82204577,1.913404951,70.59041804
161,811,-4.464861111,4.748328691,74.64306785
162,817,24.98748261,4.396258993,36.95683453
163,818,21.00421941,2.954439252,40.08411215
164,826,12.962,1.625578231,63.98480243
165,834,13.88186874,1.552968037,65.82526564
166,842,10.74233983,2.9685873610000004,78.39775909999999
167,848,22.54532578,1.023087819,58.03835227
168,856,6.921052632,2.688620199,68.80085349
169,858,9.984333333,2.927,61.12918108
170,860,15.26635514,2.248405253,42.98915606
171,864,26.83289037,2.618383167,65.6013289
172,873,28.30062112,4.452173913,39.77888199
173,874,21.7015625,2.111169102,67.24425887
174,885,4.308039216,4.059487179,77.45646438
175,888,23.00983146,4.043539326,25.01685393
176,890,33.89450549,3.364148352,8.872077029
177,892,3.314919169,3.960214529,76.37787567
178,897,26.68032015,2.377609825,57.42324043
179,898,8.79620915,2.999736842,61.19894598
180,904,3.950965825,3.312481426,58.55981595
181,905,6.171270718,0.957222222,72.3
182,909,26.70670038,3.870535714,21.50446999
183,919,6.28120145,2.956181015,59.50442478
184,920,23.45052265,3.998835856,62.40606768
185,925,19.94515235,3.376144244,50.52843273
186,929,6.637416481,3.459688196,59.8891455
187,932,20.63549921,3.842472266,29.78095238
188,933,26.04566428,2.399759036,78.07130872
189,937,29.2421875,4.141903409,36.94460227
190,938,7.067083332999999,3.312638889,69.98976608
191,947,8.897452524,4.248679944,71.71142578
192,956,8.75,3.944219653,58.91428571
193,959,12.05249406,2.469678954,66.06405229
194,963,0.575502571,3.446888361,65.12481716
195,970,7.120521172999999,2.3011204480000003,53.76137566
196,974,22.19988138,3.070344009,46.05812574
197,984,16.65091837,2.0541836730000003,70.25264271
198,988,28.73324022,0.222890443,67.48091225
199,1002,8.435238095,3.021190476,72.63262599
200,1003,26.38739946,1.454899329,68.63434903
201,1010,19.15417256,5.877227723,63.98684211
202,1013,9.443837357,5.203049555,56.98495212
203,1014,7.567328917999999,4.172486188,66.22762431
204,1016,20.90042076,2.9109396910000003,33.76619718
205,1018,20.19478261,3.664968944,41.50870647
206,1023,25.24266418,1.504291845,68.53836398
207,1031,7.057581967000001,2.856584362,70.12551440000001
208,1040,27.90990991,4.09,72.83486239
209,1041,21.86486486,3.598648649,40.6236413
210,1045,5.272451791,2.619944598,77.41414141
211,1062,3.701975309,5.768888888999999,66.79900744
212,1077,4.2020531960000005,2.51129258,70.41907357
213,1079,9.840407674,5.016446579,71.81336696
214,1082,9.76305793,2.980076263,72.79101358
215,1083,21.72376238,3.40779703,34.7699005
216,1085,5.709,3.119906323,69.15175097
217,1086,1.605764761,1.427894003,60.63580247
218,1087,2.366666667,4.347916667,71.55789474
219,1089,24.0525641,2.451153846,60.43974359
220,1097,4.918458781,3.484767025,63.17737557
221,1099,24.53325183,4.428728606,46.26566416
222,1101,4.4914232730000005,4.171892393,69.60603248
223,1103,23.33846154,0.847668998,73.91321244
224,1104,12.45777778,4.493303571,53.37659033
225,1105,10.3825,4.063194444,61.56189152
226,1122,25.03559322,3.483233533,33.22477522
227,1136,26.07484076,3.386942675,67.74834437
228,1151,5.180392157,5.740784314,61.12648221
229,1152,10.26680614,2.471269177,65.28172943
230,1153,15.09700428,0.998002853,62.6073132
231,1182,24.51089109,3.619006211,31.13664596
232,1183,26.65502646,2.650661376,60.86908078
233,1199,22.96373494,3.0313253010000003,42.49036145
234,1207,21.10502092,4.205020921,80.69456067
235,1210,19.74028133,4.115473146,54.81841432
236,1211,14.90472279,3.504825462,77.48606061
237,1212,11.11578947,3.24122807,54.25856698
238,1213,20.87555556,2.7973611110000003,73.67275281
239,1214,17.49793282,4.161408451000001,58.00378788
240,1216,19.29787234,3.594400896,75.51549296
241,1224,14.82483781,2.86187384,77.41366224
242,1235,11.18407386,2.900983227,51.80277617
243,1236,10.88351921,2.264764268,72.14143921
244,1244,22.62626263,1.986363636,64.50546117
245,1245,26.34352256,1.807917889,75.69558359999999
246,1260,36.173013700000006,3.840833333,15.74444444
247,1268,25.65138122,1.149447514,80.14345404
248,1271,26.25797101,2.624271845,25.64878049
249,1276,26.7984552,2.655555556,76.16441207
250,1277,18.90054496,2.556070941,51.41609823
251,1280,23.22383025,2.274646355,77.64266667
252,1285,22.69,3.766666667,66.04027778
253,1291,16.69176801,1.097613477,77.36340598
254,1294,22.42778523,4.884026846,37.05779570000001
255,1297,28.7732342,1.693361657,67.39466292
256,1298,12.14161426,1.919832109,61.03477345
257,1301,7.830011722999999,3.20961313,68.96102314
258,1304,7.747117517,3.426526082,69.87791343
259,1309,14.56732026,2.527815468,57.82993197
260,1310,8.702816901,2.667042254,64.39886039999999
261,1311,9.015555556,4.295138889,64.54114365
262,1312,0.07474275,3.921515435,70.13816425
263,1323,19.02191235,4.552788845,54.47887324
264,1327,27.38269135,1.575337669,42.10660661
265,1328,16.09089027,4.800414938,41.65344468
266,1335,12.99589652,3.691696429,75.25547445
267,1336,32.40751174,2.560704225,49.79624413
268,1344,11.60763723,2.893421053,65.63151365
269,1348,18.80657439,3.64106113,74.47665848
270,1357,-0.580921053,2.277682686,67.77845684
271,1366,26.06695761,1.85,75.37890625
272,1368,11.26151698,2.966914844,56.11064842
273,1369,22.204,2.597142857,36.32571429
274,1370,9.673976608,2.030983847,67.15281899
275,1375,27.18981748,3.2325648410000003,40.11287224
276,1376,13.21479514,2.14908953,77.81610247
277,1386,9.719471488,1.998470097,71.11682893
278,1393,21.44814616,1.901666667,47.80207197
279,1396,9.856859972,3.556435644,63.03834808
280,1399,1.912206047,3.1404063210000004,59.73364486
281,1407,23.2875576,3.861290323,59.53917051
282,1423,6.963888889,3.41349096,69.37102473
283,1430,17.9637883,3.863091922,30.7915506
284,1432,8.166052632000001,2.622663139,76.54325581
285,1436,28.321,2.313888889,75.74494382
286,1437,27.18601997,1.497857143,75.07981221
287,1443,28.13030769,1.513384615,62.66666667
288,1451,1.708286039,2.691600454,66.56334563
289,1454,23.9744186,3.968946648,40.26164384
290,1455,8.763472222,4.978412256,63.93871866
291,1459,26.90282916,1.865141612,78.29812981
292,1466,25.97928731,3.42760181,72.32805429999999
293,1474,22.49909366,4.063842663,33.45440729
294,1489,6.440629471,2.900429799,59.6312769
295,1490,4.91875,4.223194444,65.65343511
296,1494,27.3438152,1.513023952,73.82784431
297,1496,2.264003897,3.041305407,66.87989276
298,1504,30.39187817,1.960609911,63.21601017
299,1509,14.20335821,3.905970149,67.84615385
300,1512,11.98100665,2.244940618,62.43264124
301,1518,10.6433584,2.345488722,53.80276382
302,1519,33.93305439,4.270711297,13.53556485
303,1522,21.47347704,1.75267104,72.50952381
304,1527,1.899026426,4.1107093180000005,57.16991643
305,1528,17.37406367,1.688202247,69.34233199
306,1531,15.0472,3.8836,22.24533333
307,1536,19.93895349,3.2239825580000003,58.0
308,1539,-6.845833333,4.543194444,83.11251981
309,1542,24.0,4.664942529,41.85057471
310,1543,8.734643848,2.353077279,76.39696525
311,1545,11.67384615,3.4314491260000004,52.78964942
312,1554,23.75902689,2.493589744,65.34117647
313,1564,31.31587302,1.568253968,35.26984127
314,1566,9.72135785,3.828712871,40.15134371
315,1568,19.84400806,2.504531722,71.84274194
316,1582,19.62206506,2.073263889,71.43799603
317,1585,18.48390107,2.3390107330000003,69.35994051
318,1593,-0.260927152,3.97530454,66.55099778
319,1596,10.33709677,2.4073853990000003,71.80052038
320,1597,18.08497653,1.819483568,62.28563084
321,1608,14.69289694,3.083426184,80.47075209
322,1613,6.93268338,1.75538533,54.82472204
323,1620,3.740671642,2.8773787310000003,71.33018422
324,1624,24.02727273,4.972323232,37.0
325,1627,2.284854099,3.145825603,60.11147388
326,1628,10.496703300000002,3.452380952,61.43667297
327,1629,19.62956927,2.441128085,46.65099882
328,1633,26.52528978,3.15060622,61.10701107
329,1634,20.17888837,3.963708547,39.66382576
330,1635,6.467260579,3.427171492,60.71593533
331,1639,24.87593633,5.527928772,49.19400187
332,1642,23.40492794,2.240399814,65.08011869
333,1643,23.73879195,2.222476447,39.01358696
334,1650,9.100699301,3.2309090910000005,69.47084548
335,1664,23.58134593,3.993860685,71.94451004
336,1669,24.66647399,3.584971098,43.11560694
337,1673,8.403098592000001,2.432676056,64.57323944
338,1677,25.9410828,2.091082803,59.09369952
339,1688,10.28167053,4.027331787,48.25314685
340,1694,25.37447208,1.925809479,82.54012201
341,1707,27.75638889,4.207222222,28.93741307
342,1710,12.6351227,1.683282209,52.13713405
343,1711,12.3042247,1.689229341,68.05146364
344,1713,11.04538198,2.481185861,66.16469194
345,1714,3.044476465,3.316330451,73.11175899
346,1717,8.571723426,2.551913133,71.95254237
347,1718,16.77321429,4.010714286,37.01785714
348,1719,26.20013889,4.027916667,69.85277778
349,1731,10.70571827,2.050906555,64.23988842
350,1737,-2.140772128,3.217710787,56.21573245
351,1754,13.5852187,4.187732341999999,50.24427481
352,1755,13.37630058,4.114017341,56.98265896
353,1761,9.87856142,2.511816908,66.98287888
354,1772,18.38235294,5.205392157,50.67171717
355,1776,7.61657754,2.797112299,66.56363636
356,1791,7.052932761,5.410364963999999,62.34579439
357,1792,9.513663733,1.943492358,64.35900339999999
358,1794,28.66748406,1.63737126,72.40776183
359,1795,27.31606557,5.768852459,77.27364865
360,1797,29.73902672,2.8133877160000003,59.63676471
361,1801,6.672275335,3.797416268,74.13365385
362,1802,26.54958333,2.650209205,66.08976157
363,1818,25.15930556,3.862527716,16.42793792
364,1821,3.305980529,3.157162726,78.23291492
365,1834,7.549015747999999,3.280078895,54.26564496
366,1835,27.53833333,3.583194444,76.54722222
367,1837,27.61209239,4.27826087,41.21467391
368,1855,23.02020677,1.387288136,45.57149599
369,1856,19.45180442,0.791025641,65.36330935
370,1861,26.76798603,3.597183099,29.43544601
371,1864,25.53653618,2.005112961,74.63980464
372,1878,9.663311688,2.106679035,69.50901804
373,1881,27.14753927,2.657127772,75.79281184
374,1886,11.7674144,2.132054309,66.3597561
375,1898,10.49160369,2.609587889,71.52409639
376,1906,9.060546875,3.0937438910000004,77.82604374
377,1909,11.47486157,4.217607973,68.16297118
378,1913,30.73886827,2.454128015,52.66796875
379,1920,13.70409042,3.196124865,74.2434128
380,1923,24.26769852,2.57100271,21.7734057
381,1924,31.19853529,1.836351531,59.17310253
382,1926,15.27629734,2.621598878,69.75539568
383,1932,17.52073343,1.785472496,76.64456982
384,1942,15.65083333,2.235833333,61.11938202
385,1945,6.90978399,4.848538755,61.10561798
386,1953,25.60093458,2.915576324,71.0
387,1955,-1.024265049,3.959122725,72.13816127
388,1971,25.31357909,3.100933271,40.26271582
389,1977,27.25375171,3.224283765,64.31659693
390,1985,-0.539130435,2.790211433,83.91811024
391,1988,24.00120337,2.686987952,59.78313253
392,1989,14.97763713,2.534915612,64.9826087
393,1997,8.241395349,4.084069767,74.38328912
394,1999,26.30427679,2.177259615,66.10331384
395,2000,24.6,3.895,44.47777778
396,2002,8.674782609,2.16010453,59.43782837
397,2005,9.925857275,4.006403712,40.53062179
398,2012,22.25298805,3.50558325,38.66092245
399,2015,5.8003705420000005,3.4146827230000003,64.52987494
400,2019,3.2475051980000003,5.405197505,65.32901834
401,2023,6.479612546,3.096930233,59.30139535
402,2026,-6.040336134,4.154481793,67.89775909999999
403,2027,12.41596639,3.064145658,42.81372549
404,2032,11.48170732,1.644740854,66.23145401
405,2041,17.02777778,1.850704225,70.92957746
406,2043,10.44383819,4.439736347,70.07386364
407,2056,9.810185185,3.1983333330000003,64.28466077
408,2059,3.913176144,3.07073509,54.42458101
409,2062,27.65,3.971388889,27.90416667
410,2066,3.23962704,4.490675991,70.31319359
411,2070,11.2796282,2.291092177,63.38265712
412,2084,10.03844351,1.790357479,66.63010632
413,2089,18.01566986,3.1546107780000003,56.73381295
414,2100,-2.724491334,5.053956292,75.20015279
415,2101,3.126208178,1.808093023,83.65837321
416,2108,10.67338004,3.837401229,69.19819005
417,2116,22.22308064,2.2304683730000003,27.30951231
418,2118,18.9756447,2.538825215,41.79624277
419,2119,19.58156028,4.107644306,26.74102964
420,2122,23.84383954,1.5948424069999998,46.4512894
421,2124,28.10683761,4.114529915,30.04755043
422,2125,17.89679767,3.252547307,44.8937409
423,2128,27.15032468,2.794805195,77.0877193
424,2133,15.51825877,3.07496977,69.47432763
425,2135,0.215083799,5.509967396,66.93600391
426,2138,20.39972337,3.8593361000000006,24.27939142
427,2143,-2.528959811,3.061229314,69.73640662
428,2144,11.28291317,1.773622782,67.57667934
429,2148,4.983204134,4.308527132,62.09585492
430,2157,12.29562044,3.264841849,67.16501241
431,2164,7.841394659,4.357440476,67.128125
432,2168,13.66996078,2.592295597,85.28991263
433,2180,9.63960396,1.590759076,63.82838284
434,2188,2.448081633,2.455918367,72.75390947
435,2189,16.62960894,1.580307263,74.00837989
436,2195,21.93745583,4.303886926000001,23.98586572
437,2201,6.283295711,2.793453725,64.57034221
438,2202,28.39497354,2.141456954,61.41986755
439,2203,9.807034483,2.962206897,67.47316384
440,2205,21.47524752,2.327062706,59.30993279
441,2215,24.90489642,2.035832155,65.91425672
442,2223,11.39614325,5.981955922999999,67.44161677
443,2231,24.85702087,1.912943432,38.75263663
444,2232,-1.45745181,4.733850494,69.52971945
445,2235,1.751149719,1.988087935,64.58724302
446,2238,7.298783186,3.063606195,69.33444075
447,2242,9.635699797,2.009441624,68.37157359999999
448,2261,3.971766169,3.867661692,61.0
449,2268,18.93944444,3.097222222,48.31527778
450,2273,22.84100418,4.644885496000001,32.16666667
451,2286,1.428473177,2.548899587,58.068817200000005
452,2292,2.886855241,3.421131448,48.93812709
453,2300,12.59470135,3.766377649,85.24205915
454,2301,27.52968198,3.201420118,72.56804734
455,2302,14.20949721,1.196078431,69.00998573
456,2304,11.55987261,2.257324841,64.00984529
457,2308,4.320081549,2.82324159,69.1940874
458,2311,8.036919831,4.003691983,71.70644139
459,2314,15.40672348,3.413162879,75.5039019
460,2317,30.89197861,2.574064171,23.5802139
461,2326,25.34233207,6.279187817,56.04452926
462,2328,-1.240193237,4.242746615,69.10623782
463,2329,14.34874505,1.213143989,61.14758438
464,2346,18.22962273,2.8423847230000003,53.53752887
465,2348,17.86958106,1.719944598,66.70566038
466,2355,30.18133333,4.841397849,69.12903226
467,2356,11.90511727,3.51814301,66.09411765
468,2357,3.0307692310000003,2.817344554,65.03967447
469,2360,13.90042878,2.42553597,69.33114949
470,2362,19.02292264,2.249426934,73.09885387
471,2363,3.566479401,1.26,66.13381369
472,2368,24.99418605,3.651889535,32.74854651
473,2371,21.55917001,1.996519411,30.26372155
474,2378,28.07482014,1.331414868,69.60852713
475,2382,3.351694915,3.033050847,64.52711864
476,2385,17.28498254,0.88041958,62.89709443
477,2397,25.64746228,3.893552812,32.22496571
478,2398,1.651665081,3.734344423,68.97244094
479,2405,21.56583333,3.172083333,76.26905132
480,2407,18.76541493,2.751506722,53.770051
481,2415,15.99985856,3.630878187,68.40697674
482,2416,16.55,4.075277778,75.49493488
483,2420,10.03727399,2.0837273990000003,70.68845619
484,2421,27.05745394,0.979564489,70.89447236
485,2428,12.36842672,3.804418103,65.50795455
486,2435,18.86742268,4.988659794,44.45360825
487,2436,22.37107776,3.584993179,40.38987688
488,2440,18.83183792,3.879739508,70.95224313
489,2443,2.351864802,4.071212121,58.61726954
490,2445,22.65487977,2.379349364,67.45319465
491,2453,9.156384505,4.137055016000001,61.42424242
492,2456,8.672295248,3.232962588,75.43215507
493,2468,9.906131261,1.791968912,71.34139785
494,2469,9.942377622,2.494545455,60.45314685
495,2471,12.68168675,2.517487685,48.29802956
496,2473,1.882911944,4.487707062,70.11854103
497,2474,20.52878598,4.140175219,38.10763454
498,2477,15.90855457,2.579763663,69.1169687
499,2478,10.12991014,1.99139923,49.47389558
500,2488,11.144662,3.1880652680000003,58.16893305
501,2492,22.96738544,5.290026954,55.08265583
502,2497,3.107982262,3.215299335,66.58980044
503,2499,29.40623546,4.30283853,33.0992082
504,2500,12.52573018,0.7778242679999999,70.64004914
505,2501,19.08039492,1.3833333330000002,53.69491525
506,2513,4.689015692,1.977650975,58.41488834
507,2516,4.695138889,4.191288566,63.29259259
508,2521,17.84,1.1,62.0
509,2525,17.82675159,3.589808917,57.42675159
510,2527,13.85040984,2.454918033,40.25309491
511,2533,17.72910864,4.214668547,52.69491525
512,2534,17.70533209,4.483536015,59.6788252
513,2547,2.4415,2.51805,72.57235142
514,2553,1.671973828,5.912772926000001,70.56711409
515,2560,8.401142264,3.962305296,64.5559322
516,2569,13.27113134,2.298179454,58.86780105
517,2570,10.65975733,2.621578947,69.00828402
518,2571,18.81818182,2.776479076,40.03896104
519,2572,7.739067055,3.419922255,72.43197279
520,2578,20.1281337,1.675766017,65.97214485
521,2579,25.33797586,2.730965645,42.01671309
522,2583,21.49012821,4.200518135,64.17236842
523,2595,23.12152406,4.203609626,36.24465241
524,2598,13.25994358,1.915232722,64.20310296
525,2605,24.58099274,1.220969697,66.61001318
526,2607,4.974090247,2.9059766760000003,61.99093656
527,2611,13.16285714,3.338571429,73.42857143
528,2613,3.386184516,1.92633287,65.58826455
529,2615,20.15918958,3.397971014,44.53623188
530,2621,3.4347826089999995,5.355706522,62.64084507
531,2630,22.70011947,3.30083632,62.70250896
532,2648,9.154333009,1.856377799,61.121673
533,2650,19.75453278,1.982889201,43.11657303
534,2654,14.24316406,2.374560547,57.26226734
535,2657,23.0875817,2.267239102,52.83751651
536,2659,3.761118881,3.561818182,55.85314685
537,2660,19.47619048,3.94047619,37.56934307
538,2661,5.281051478999999,3.805257393,69.39776536
539,2665,14.18580786,3.106659389,61.35596933
540,2667,12.21371371,4.131959799,61.38592965
541,2674,12.52297773,3.104689332,61.88829071
542,2679,9.901840491,3.16284903,64.54566966
543,2682,24.97821553,1.960046458,75.28158845
544,2687,23.96755162,0.631710914,26.44610778
545,2692,13.67364991,2.199487896,65.63883677
546,2693,20.07402032,1.593353941,54.94899536
547,2712,25.40700219,1.052242888,59.14537445
548,2714,-5.627871148,4.197058824,67.83333333
549,2715,5.010512821,3.981538462,64.84139785
550,2722,5.1363636360000005,4.260625815,55.37225275
551,2725,22.43883225,3.435501765,27.91456016
552,2736,15.82464066,2.014696814,76.40782698
553,2740,24.49207232,3.266063978,29.09331476
554,2746,12.63245492,2.185298197,70.88198758
555,2747,6.594101124,2.627974277,58.92926045
556,2749,13.2013986,1.5869463869999998,47.35626911
557,2750,6.745972222000001,4.335416667,63.53529412
558,2751,24.11509662,2.254830918,65.72358722
559,2753,27.11251758,2.579934365,76.34505391
560,2757,32.58811334,2.9280580510000003,44.04492053
561,2766,7.41025641,3.3738751810000003,61.1028128
562,2769,21.75438066,2.480332829,67.29848485
563,2774,11.19071926,2.536753731,67.14612512
564,2781,27.01757812,3.002734375,72.82744565
565,2786,22.53354167,0.789166667,70.31666667
566,2788,21.37325103,4.366941015,15.88340192
567,2793,10.031,2.222,68.23255814
568,2795,28.93613087,2.085206259,63.67804647
569,2802,5.392173913,3.800580552,63.82969432
570,2809,1.60967433,3.676724138,73.97698630000001
571,2816,11.2041415,1.80069025,75.47596717
572,2823,5.653202539,3.743508367,58.41950375
573,2830,13.13778409,2.525994318,61.63068182
574,2832,2.126356589,4.460465116,75.97286822
575,2833,24.74246988,4.267218543,59.84537815
576,2837,30.26413502,4.1324894510000005,15.66901408
577,2866,23.46938776,2.281632653,46.7755102
578,2872,28.46706731,2.398317308,68.94325347
579,2878,4.354913833,4.8211923610000005,62.99589322
580,2887,21.47838828,3.945543346000001,45.96393035
581,2905,27.27083333,3.122395833,30.69270833
582,2919,7.00009058,4.174637681,58.59020852
583,2924,27.84736111,5.333888889,72.95833333
584,2932,21.01762295,2.771584699,41.02462379999999
585,2934,13.56730769,3.105796316,47.23478261
586,2940,20.06328963,2.588438617,70.20481928
587,2948,-2.599032882,4.921373308,66.91790307
588,2951,31.84388186,2.625879044,19.04078762
589,2960,3.374193548,2.4021505380000003,70.61363636
590,2966,26.1411339,1.87764277,70.75949367
591,2968,15.44913295,2.7232220610000004,69.58358209
592,2970,24.36632124,3.818005181,60.78988327
593,2971,21.42518382,3.768198529,61.417603
594,2976,21.63826458,1.7078236130000002,70.80085349
595,2979,28.97331461,2.720365169,68.61791045
596,2984,26.58890469,3.439316239,30.27492877
597,2985,0.999165508,6.0143254520000005,73.80667594
598,2986,21.72124138,3.401793103,37.55862069
599,2994,24.7649919,4.657536467,47.07491857
600,3007,26.79525223,2.357355126,65.05794948
601,3009,23.40669241,3.124581725,35.64993565
602,3010,25.87106447,2.345277361,49.73723724
603,3016,23.97202797,1.36951049,68.15568022
