fire_id,state,discovery_month,Temp_pre_7,Wind_pre_7,Hum_pre_7,fire_size_bin_no,medium_plus
10703,ND,Apr,3.1365853660000003,2.151219512,72.43902439,3,0
10706,NM,May,22.24705882,6.057647059,22.43529412,1,0
10708,CA,Nov,15.89336016,1.4006036219999998,67.72989691,1,0
10713,MI,Mar,7.832170542999999,2.795348837,70.08502024,1,0
10715,SD,Jul,22.04191617,4.9867924530000005,77.55345912,1,0
10720,MN,May,10.4781746,4.247222222,55.35119048,1,0
10731,MS,Oct,21.50299401,3.158682635,67.48502994,1,0
10734,MS,Oct,18.07784431,1.267664671,68.43113772,1,0
10738,MT,Jul,25.46140351,4.056140351,35.77192982,4,1
10739,AR,Feb,6.524712644,3.4931034480000003,64.97674419,4,1
10741,WV,Apr,7.571520342999999,3.735760171,43.65765766,1,0
10748,MS,Feb,8.054216867000001,2.53253012,51.3313253,3,0
10750,NM,Apr,18.06453488,4.651744186,22.41520468,2,0
10751,AL,Mar,14.536,3.4676,42.322,3,0
10752,CA,Aug,13.76995305,2.339622642,88.22018349,1,0
10753,MI,Jul,19.69273743,3.34566474,70.65189873,1,0
10759,OR,Aug,27.80769231,3.042307692,25.0,2,0
10760,CA,Jul,27.26587302,2.961111111,32.73412698,4,1
10771,MS,Mar,9.679166667,4.588690476,59.46357616,2,0
10774,NY,Apr,9.868498168,3.2025641030000003,64.97026022,1,0
10782,MS,Jun,25.27911647,2.208853119,58.29376258,1,0
10788,ID,Aug,16.92553191,2.086170213,48.50285714,3,0
10818,GA,Mar,13.30460922,2.5943887780000003,63.50458716,1,0
10822,TX,Jul,28.81510934,2.431610338,70.8,3,0
10825,NC,May,23.47896825,1.392857143,69.68776371,1,0
10838,MS,May,25.6372973,2.8081081080000003,73.11764706,2,0
10840,CA,Jul,29.4702381,2.702380952,41.41071429,3,0
10862,ND,Jul,20.51301775,3.215976331,61.52662722,2,0
10871,ND,Apr,5.305555556,4.71749503,58.60636183,1,0
10874,WA,Aug,24.66190476,3.269047619,39.11904762,1,0
10876,TX,Aug,32.36647059,3.699404762,41.33928571,4,1
10878,AL,May,22.40681363,1.713654618,55.51606426,4,1
10880,ID,Jul,22.90946746,3.317751479,43.98816568,1,0
10893,NY,Sep,16.64502165,1.128138528,77.39408867,1,0
10900,AZ,Apr,15.15182796,2.175913978,29.1827957,1,0
10913,FL,Jun,29.12142857,3.366666667,69.0,1,0
10931,MS,Mar,15.50898204,1.4892215569999998,73.60479042,3,0
10950,TX,Apr,20.07936508,2.370436508,63.90673575,3,0
10953,MT,May,15.69620253,4.714556962,50.21656051,1,0
10954,OR,Sep,17.604761899999996,1.306349206,65.30687831,5,1
10955,MT,Jul,17.94594595,4.055555556,37.88888889,3,0
10963,WV,Aug,17.61907895,1.38125,76.35195531,1,0
10964,NV,Aug,17.71165644,3.284662577,40.03067485,3,0
10968,AR,Sep,21.45837563,2.379695431,70.62569832,1,0
10971,MS,Feb,5.378486056,2.903792415,55.44710579,1,0
10972,WI,Apr,2.654761905,4.829761905,66.32934132,1,0
10981,GA,Feb,3.094081633,1.533673469,69.26491647,1,0
10993,MS,Mar,14.3984375,4.07578125,51.06299213,3,0
11000,SC,Feb,7.211155378,3.181474104,70.41683367,1,0
11001,NC,Mar,10.30866808,1.497885835,51.125,1,0
11007,GA,Nov,8.585119048,3.458333333,67.10625,1,0
11010,MN,Apr,7.708888889,5.206222222,72.80888889,1,0
11017,NC,Jan,9.661849711,3.47283237,67.24916944,2,0
11019,FL,Jun,27.75,1.446428571,69.85454545,2,0
11020,GA,Jun,27.31062802,2.249758454,62.86440678,1,0
11023,GA,Mar,12.96606786,0.666267465,69.92893401,3,0
11025,TX,Feb,16.30929204,4.021681416,73.2718894,3,0
11032,MS,Mar,13.95238095,1.294642857,53.7202381,1,0
11033,MT,Dec,-5.057560976,3.988292683,78.59788359999999,1,0
11036,TN,Mar,9.179920477,1.500994036,72.64583333,3,0
11038,AZ,Jul,26.03266129,4.91875,21.77016129,3,0
11042,NM,May,11.46079545,4.153977273,38.48295455,1,0
11048,SD,Jul,21.12163743,4.521176471,54.96470588,4,1
11051,NY,May,14.19672131,3.651912568,49.13736264,1,0
11064,NC,Mar,-2.594642857,4.035119048,80.76785714,1,0
11067,WI,Mar,0.209163347,3.524701195,55.02788845,1,0
11069,MS,Apr,16.37205882,3.933955224,77.63432836,1,0
11070,GA,Feb,12.33466135,2.167729084,53.80677291,1,0
11073,GA,May,21.3956044,2.220779221,54.375,1,0
11082,TN,Oct,13.12923977,1.647368421,63.10526316,2,0
11084,MS,Feb,7.603174602999999,1.814880952,65.72866521,1,0
11086,CA,Jun,14.81589147,1.384108527,74.53658537,1,0
11095,UT,Jun,22.18333333,3.395,36.06666667,4,1
11099,MS,Mar,9.139004149,2.545302714,51.2462203,3,0
11106,ND,May,5.627380952,4.38452381,55.35714286,3,0
11110,AZ,Feb,19.70654762,2.467261905,38.91666667,1,0
11119,GA,Oct,9.880239521,3.65375,53.15189873,1,0
11123,MT,Jul,21.81144279,2.7115,41.67,1,0
11127,AL,Nov,20.52427184,1.826213592,58.90588235,1,0
11131,AR,Jun,28.18479532,3.008187135,57.97076023,3,0
11135,MS,Aug,28.31986755,1.998675497,64.16556291,1,0
11141,MN,Mar,4.141716567,4.327345309,65.884,1,0
11152,GA,Apr,18.06446701,2.874619289,65.81443299,1,0
11158,GA,Jun,16.97027027,4.994594595,48.05714286,1,0
11160,ID,Sep,13.75189189,3.181621622,58.11891892,1,0
11161,TX,Jun,28.75674603,0.826785714,75.94642857,1,0
11164,TX,Feb,9.608531746,2.267460317,78.68346774,1,0
11176,CA,Jun,17.45833333,4.170238095,61.60119048,1,0
11179,IA,Apr,9.307224335,6.178707224,77.8313253,2,0
11195,AR,Oct,20.80764706,1.4447058819999998,57.35294118,1,0
11205,UT,Aug,26.45357143,1.789285714,38.94642857,1,0
11209,MS,Nov,6.173770492,3.12852459,70.37377049,1,0
11216,CA,Jul,18.05964215,2.651689861,34.97017893,5,1
11217,NC,Feb,4.187790698,3.486046512,51.08139535,1,0
11220,TX,Feb,9.122,3.4028,47.29253112,4,1
11239,GA,Oct,16.23609959,1.4302083330000002,70.47058824,1,0
11242,MN,Apr,3.958333333,6.3666666670000005,67.27442827,1,0
11245,SC,Apr,4.630952381,4.967261905,69.38311688,1,0
11247,MS,May,19.05194805,2.8428571430000003,61.42028986,3,0
11249,GA,Jan,5.693975904,1.67373494,73.9379845,1,0
11250,WA,Jun,18.04183673,2.777435897,46.75897436,1,0
11251,GA,Jun,29.12269939,0.979141104,65.21627907,4,1
11254,GA,Feb,2.842346939,3.503571429,67.26804124,3,0
11256,WY,Aug,23.18125,4.759722222,32.46527778,3,0
11260,CA,Aug,24.50116959,1.881871345,32.55555556,2,0
11261,MN,Oct,4.56547619,3.431547619,64.50924025,1,0
11277,MS,Jan,8.922754491000001,2.816766467,55.35329341,3,0
11280,MS,Jan,8.769277107999999,3.090361446,70.3313253,3,0
11283,MT,Mar,7.168067227000001,1.590756303,40.01680672,1,0
11284,KY,Feb,8.430813953,2.971511628,49.04069767,1,0
11287,ND,Apr,5.82,5.8964,46.952,1,0
11297,NC,Nov,11.82251309,2.448167539,65.90184049,3,0
11306,MT,Sep,21.94736842,2.547368421,51.26315789,1,0
11311,SD,Feb,-0.155279503,2.325625,72.65131579,3,0
11318,CO,Jun,18.95377778,2.535555556,34.16,4,1
11322,OK,Mar,12.06096257,5.495187166,51.39572193,3,0
11327,MS,Dec,3.259770115,3.140229885,60.27011494,2,0
11328,NV,Sep,17.3251497,1.716167665,33.02994012,4,1
11331,SC,Mar,7.527054108,2.245691383,50.73146293,1,0
11340,GA,May,20.0822335,3.27715736,70.55837563,1,0
11343,TX,Feb,10.7202381,3.2954365080000003,58.79960317,3,0
11351,NY,Aug,28.87234043,1.310869565,55.28888889,1,0
11355,GA,Nov,12.48777778,2.85698324,65.43575419,1,0
11365,OR,Aug,23.47440476,2.165454545,48.04242424,3,0
11370,WV,Apr,9.467741935,3.238709677,49.19512195,2,0
11374,TX,Dec,9.735353535,2.365454545,64.51454139,2,0
11375,GA,Feb,16.85714286,1.917857143,72.36927224,3,0
11379,MS,Aug,28.84883721,1.179069767,64.95930233,1,0
11389,MS,Mar,13.175,2.376785714,72.26785714,3,0
11390,OK,Mar,14.67627494,1.59578714,75.86445013,3,0
11399,GA,Feb,9.761904762,1.688888889,55.69294606,3,0
11406,OK,Feb,11.70286885,2.618032787,65.27212389,3,0
11408,WV,Nov,6.441860465,2.732941176,66.98170732,1,0
11410,SC,Apr,11.058,2.636,52.52045455,3,0
11414,MS,Mar,14.00769231,2.276923077,77.27472527,1,0
11418,GA,Sep,27.51689861,1.74612326,60.14357683,1,0
11419,MN,Apr,6.041666667,4.090873016000001,68.125,3,0
11427,CA,Jun,28.01964286,3.880357143,77.10119048,1,0
11448,GA,Jun,28.94047619,1.936309524,50.31223629,1,0
11452,KY,Oct,14.16,2.1180000000000003,63.41111111,2,0
11463,KY,Mar,6.229361702,2.069827586,52.24568966,4,1
11464,AL,Mar,14.11860941,2.282208589,59.28571429,1,0
11466,FL,Mar,23.43235294,4.777941176000001,70.65284974,1,0
11475,MO,Mar,0.037912088,2.548351648,56.45054945,3,0
11478,MT,Jul,23.91566265,3.052409639,41.01807229,1,0
11490,GA,Mar,14.49404762,3.625198413,72.06937799,1,0
11494,SC,Mar,12.23015873,2.335912698,54.03422983,1,0
11496,MS,Feb,10.24424242,2.71030303,75.1030303,3,0
11498,AL,Oct,17.42524272,2.167156863,75.39795918,1,0
11504,GA,Apr,10.275,1.675,57.25,3,0
11512,ID,Jul,26.57627119,2.710169492,30.3220339,4,1
11520,AR,Mar,9.150289017,4.405780347,56.75739645,1,0
11524,AZ,Oct,21.0239521,3.279640719,37.55688623,1,0
11536,NE,Nov,5.384146341,4.644918699,51.25609756,1,0
11539,GA,Aug,26.07184265,0.916492693,78.28252788,1,0
11544,WV,Feb,3.560227273,3.980571429,50.30857143,1,0
11545,NV,Jun,34.76686391,2.766863905,10.76331361,4,1
11547,MS,Sep,21.73815029,2.562427746,61.46470588,2,0
11551,ND,Sep,15.69880952,3.514880952,64.14371257,1,0
11553,MT,Aug,21.619,2.4467336680000003,46.96984925,5,1
11558,NV,Aug,22.73529412,3.681764706,29.68235294,2,0
11560,MS,Feb,10.1702381,4.053571429,69.8253012,1,0
11561,WV,Nov,13.55714286,2.127777778,45.14772727,1,0
11563,ME,May,8.770238095,3.742016807,58.94690265,1,0
11565,MS,Jun,25.27911647,2.208853119,58.29376258,3,0
11568,MT,Sep,9.285714286,2.677142857,48.17142857,3,0
11569,WY,Jul,21.3935743,2.785542169,43.69477912,1,0
11570,AR,Feb,10.58373984,3.456910569,64.34188034,3,0
11572,OK,Nov,13.4055666,2.784095427,73.10776942,3,0
11574,AL,Mar,7.473529412,4.079831933,68.48085106,2,0
11579,OK,Apr,17.23684211,2.936234818,58.4731405,1,0
11584,SC,Apr,11.7630662,3.065156794,55.25631769,1,0
11586,NY,May,13.42878229,2.720664207,76.30996309999999,1,0
11588,SC,Feb,11.47695391,2.018837675,58.93995381,2,0
11589,AR,Jul,26.68214286,1.424553571,73.57207207,1,0
11601,NY,Apr,7.881451612999999,4.930452675,65.27160494,2,0
11604,MS,Feb,8.791071429,1.5761904759999998,60.33333333,1,0
11618,AL,Mar,12.79086294,3.027411168,53.75132275,3,0
11637,AZ,Jul,22.28571429,3.1,55.45238095,1,0
11639,TN,Feb,5.9387850470000005,3.352336449,74.82938389,4,1
11641,KY,Jun,21.27091633,0.7033932140000001,71.56441718,1,0
11642,AL,Mar,14.1907489,3.710572687,63.21076233,3,0
11646,NC,May,24.41614907,1.711180124,47.34304207,3,0
11648,AL,Aug,25.35785288,1.052455357,70.05825243,1,0
11649,MI,May,12.80942623,3.015778689,53.62909836,1,0
11652,MS,Nov,7.967280164,1.119222904,66.85806452,3,0
11655,KY,Apr,20.62790698,2.04244186,36.14534884,4,1
11659,GA,Oct,19.00619048,2.17952381,73.92195122,1,0
11662,WI,May,22.31176471,7.985294118,30.38235294,1,0
11665,ID,Aug,21.31785714,0.674404762,54.85714286,3,0
11682,WV,Mar,14.05833333,1.892708333,39.42253521,1,0
11683,OK,Aug,34.61309524,2.427579365,39.66071429,3,0
11686,SD,Sep,18.33962264,3.352830189,53.59235669,1,0
11697,TN,Mar,1.996315789,3.5621052630000003,65.45789474,2,0
11699,ID,Aug,24.08939394,5.1984848480000005,35.68939394,1,0
11710,NM,Jul,23.68826816,3.210614525,38.79888268,1,0
11711,PA,Apr,5.360714286,3.607589286,48.61764706,1,0
11727,GA,Jun,27.18052257,1.852019002,75.34351145,1,0
11732,KY,Apr,10.44834711,2.69338843,66.74895397,2,0
11735,ND,Aug,19.73,3.443,70.87301587,1,0
11737,OK,Jul,28.79839572,6.609090909,49.42245989,1,0
11738,TX,Oct,18.11130952,0.636309524,48.66071429,1,0
11740,AZ,Jul,32.90909091,5.482424242,21.83636364,5,1
11743,MN,Sep,14.85915493,3.449899396,75.29012346,1,0
11750,GA,Mar,11.99116379,0.852586207,78.49606299,1,0
11755,SC,Feb,8.676891616,2.790593047,56.96460177,1,0
11758,CA,Jul,28.57539683,2.231547619,43.43253968,2,0
11760,MN,May,6.165338645,4.775249501,61.85117493,1,0
11764,GA,Mar,19.14702381,2.85952381,63.33548387,1,0
11771,NY,Apr,6.23258427,4.203370787,46.90532544,1,0
11775,SD,Aug,25.15406977,3.611046512,39.75,3,0
11800,LA,Apr,19.9026738,2.664171123,67.6827957,1,0
11805,NM,Jul,28.95951417,3.153238866,20.17813765,1,0
11806,NE,Oct,16.00795229,3.44612326,50.35785288,1,0
11810,OK,Sep,24.88445378,0.85021097,75.24651163,3,0
11812,SD,Nov,-2.124409449,5.359055118000001,70.89189189,2,0
11816,GA,Nov,16.20833333,2.8684523810000004,50.07738095,1,0
11817,AZ,Aug,24.1025641,4.9461538460000005,41.8974359,1,0
11819,MS,Nov,12.70833333,1.4885416669999998,72.62420382,3,0
11825,MO,Feb,3.315151515,3.403838384,71.61157025,2,0
11836,MS,Oct,24.75176471,2.830588235,69.89411765,1,0
11845,FL,Dec,21.13207547,2.737623762,66.45555556,1,0
11846,SC,Sep,23.15795918,2.326122449,77.46938776,1,0
11848,WV,Jul,21.02380952,2.0928571430000003,71.53174603,1,0
11849,MS,Aug,28.47337278,1.047337278,56.78698225,2,0
11851,WA,Jul,24.31979167,3.429166667,37.88541667,1,0
11858,AR,Jul,27.81510934,0.424652087,71.39789474,3,0
11860,PA,Apr,9.600943396,3.224528302,57.64593301,1,0
11866,GA,Jun,24.70314136,3.059685864,67.67391304,1,0
11867,CO,Jun,18.01796407,2.019161677,56.96407186,1,0
11869,OK,Aug,30.48247978,1.419137466,60.56603774,3,0
11880,ID,Sep,13.57407407,2.524074074,36.61728395,4,1
11882,CA,Apr,15.82526316,3.148947368,61.55801105,1,0
11883,GA,Jun,26.84493042,2.169980119,60.91078838,2,0
11888,MT,Apr,4.25,6.725,67.05,1,0
11893,GA,Aug,29.06746032,1.55,63.84412955,1,0
11901,OK,Nov,17.33684211,4.361403509,53.67836257,1,0
11902,TX,Mar,15.37931034,3.443204868,57.03448276,3,0
11920,OK,Feb,5.853061224,3.185714286,55.37582418,2,0
11922,WA,Aug,24.66190476,3.269047619,39.11904762,4,1
11926,CA,Jul,22.73905325,2.007692308,38.64497041,1,0
11932,SD,Apr,4.166492147,6.468586387,69.18421053,1,0
11933,AR,Jul,27.65367232,1.717514124,65.93181818,1,0
11934,MS,Mar,5.813043477999999,2.493167702,53.69565217,3,0
11942,MT,Jul,24.24266667,3.775113122,49.08144796,3,0
11944,ND,Apr,6.827999999999999,4.6616,65.93355482,3,0
11946,OK,Mar,6.843253968,2.951388889,75.33067729,2,0
11948,AR,Jan,4.47099768,0.826682135,71.97163121,1,0
11951,GA,May,24.54666667,3.4383561639999995,64.62711864,1,0
11956,SC,Feb,14.45833333,1.714880952,70.14,1,0
11966,MS,Apr,10.12210526,1.921052632,67.98214286,1,0
11970,GA,Feb,11.96055684,1.37262181,72.71921182,2,0
11975,ID,Aug,20.33333333,4.5,51.38333333,2,0
11985,MN,Mar,1.614457831,4.604819277,63.3373494,1,0
11987,MS,Apr,16.45892857,1.916666667,69.23809524,1,0
11990,OK,Mar,7.513944222999999,4.226294821000001,51.42629482,4,1
11993,WV,Apr,13.81914063,4.054330708999999,58.93307087,1,0
11997,SC,Apr,14.22083333,3.30875,47.2327044,2,0
12013,CA,Jul,24.36538462,2.238461538,43.15686275,1,0
12021,CA,Jul,28.98392857,3.424404762,35.279761900000004,3,0
12023,PA,Mar,1.995327103,5.58411215,59.20560748,1,0
12035,OK,Oct,15.72885572,1.315422886,68.40106952,1,0
12038,OR,Oct,7.738068182,2.901775148,62.24260355,3,0
12041,OK,Mar,15.31208054,4.201346801000001,49.08417508,1,0
12042,AL,Nov,17.90150754,1.253266332,76.84343434,2,0
12048,GA,Sep,26.54733333,1.355333333,61.71333333,3,0
12052,AL,Apr,18.50189573,3.152606635,72.82089552,3,0
12056,AL,Mar,16.51603376,3.489873418,63.27004219,3,0
12060,OK,May,18.96162047,2.328571429,62.18995633,3,0
12062,OK,Dec,8.996031746,3.4625,63.85889571,1,0
12065,TN,Sep,25.72171429,1.893714286,60.26285714,1,0
12070,MS,Feb,6.613253012,3.440963855,66.98765432,1,0
12071,WI,Mar,0.249603175,3.757738095,62.44642857,1,0
12079,AL,Nov,17.54166667,2.625520833,73.19186047,2,0
12081,WI,Apr,5.9152,3.4766,70.312,3,0
12082,MS,Feb,10.57578947,2.842105263,68.17989418,3,0
12089,MS,Mar,7.260248447,3.414906832,60.32298137,1,0
12095,MS,Feb,7.519191919,1.896767677,62.97484277,1,0
12096,WV,Oct,15.02702703,2.369230769,62.01333333,3,0
12101,AZ,Aug,29.68154762,3.720833333,44.19642857,2,0
12112,OK,Apr,20.41065089,4.879881657,55.25443787,4,1
12114,FL,Feb,20.4040404,4.015151515,63.8,1,0
12125,WV,Apr,6.588695652,0.933783784,71.79104478,1,0
12130,MN,Apr,-1.361829026,3.383499006,61.93032787,1,0
12137,TX,Sep,26.3109375,1.866666667,65.63636364,1,0
12139,NC,Dec,11.2854251,1.590688259,73.73798077,1,0
12142,KY,Nov,13.40480349,3.227947598,79.64361702,1,0
12148,MS,Dec,7.630357142999999,2.785714286,73.76785714,1,0
12155,OH,Apr,14.32352941,3.180392157,65.89247312,1,0
12164,MS,Jun,26.244,2.929777778,75.36,4,1
12174,AL,Mar,9.152173913,2.784057971,65.41085271,1,0
12177,OR,May,11.76142132,2.587309645,59.26804124,1,0
12179,AR,Mar,7.631790744,1.576861167,69.11136364,4,1
12189,SC,Feb,11.81283422,2.178609626,55.57763975,2,0
12198,NM,Jun,25.81202405,3.849098196,21.78156313,3,0
12206,MS,Oct,21.39702381,3.33452381,85.60150376,1,0
12211,MT,Aug,18.15059524,1.443452381,48.24404762,3,0
12212,OH,Mar,10.93902439,3.116463415,67.33962264,3,0
12216,MI,May,11.91924603,2.633531746,53.03769841,1,0
12219,ND,May,7.916666667,5.068849206,57.75396825,1,0
12221,AZ,Mar,17.90769231,3.5263736260000003,32.37362637,3,0
12240,GA,Nov,12.35119048,3.353521127,50.70422535,1,0
12241,ID,Jul,22.67708333,5.327083333,31.52083333,3,0
12244,SC,May,22.04572565,0.792644135,60.15699659,1,0
12245,CO,Aug,18.61232604,4.229224652,46.16699801,3,0
12247,AZ,Jul,24.79069767,6.153488372000001,21.65853659,1,0
12249,GA,Feb,8.924352332,2.6678756480000003,59.19371728,1,0
12251,TX,Feb,23.07957746,5.214893617,68.69696970000001,1,0
12252,GA,Nov,12.78571429,3.312408759,43.13138686,1,0
12254,SD,Aug,21.49821429,4.188095238,71.60897436,3,0
12257,CO,Jul,30.0,5.1,17.0,4,1
12263,AR,Mar,7.1125,5.547000000000001,69.42553191,4,1
12267,CA,Sep,21.44491018,2.001796407,45.49700599,1,0
12275,GA,Mar,13.34136546,3.232730924,59.23799127,1,0
12277,WV,Feb,8.666666667000001,4.42020202,53.71134021,1,0
12283,GA,Mar,15.38095823,0.490786241,82.49006623,1,0
12291,MT,Aug,21.548387100000003,1.732258065,45.90322581,1,0
12298,WV,Apr,17.10761905,1.945238095,71.58695652,1,0
12303,MS,Feb,9.218452381,3.366666667,64.43452381,1,0
12314,TN,Apr,8.920159681,3.108582834,57.62470862,4,1
12318,KY,Nov,11.12432432,1.977297297,54.12972973,3,0
12322,TN,Oct,19.48791209,1.119230769,65.91208791,1,0
12324,CA,Jul,21.50833333,2.295833333,34.36904762,1,0
12326,MS,Nov,10.06666667,4.230952381,72.38271605,3,0
12345,WY,Jul,25.40851064,4.953191489,25.41176471,4,1
12347,CA,Jul,17.92178771,3.226815642,71.21787709,6,1
12348,MS,Dec,15.9408867,2.593103448,77.14814815,1,0
12352,AZ,Jul,28.65833333,5.583333333,72.70833333,1,0
12366,NM,May,22.206,5.2776,44.428,2,0
12370,FL,Jun,29.95705521,2.3742331290000003,70.54037267,1,0
12371,MS,Sep,26.16766467,1.663473054,61.52694611,1,0
12372,MT,Sep,10.9,2.004910714,67.225,4,1
12375,MS,Apr,12.46071429,3.413095238,60.95833333,3,0
12387,MN,Oct,15.89506173,3.243621399,71.86486486,1,0
12391,GA,May,20.15089463,1.996023857,72.33783784,1,0
12393,WV,Apr,6.894117647000001,4.037967913999999,56.62032086,1,0
12400,IL,May,12.23841808,3.306214689,61.83428571,2,0
12405,ID,Aug,28.03009709,4.77254902,29.7745098,2,0
12408,NM,Jul,28.48571429,3.329303279,50.16244726,1,0
12410,AR,Mar,12.8252809,2.585955056,52.67977528,4,1
12411,SC,Aug,23.97580645,1.939919355,66.56134969,1,0
12423,AZ,Feb,1.955963303,2.450458716,74.03255814,3,0
12430,ND,May,8.762790698,7.297209302000001,65.25118483,2,0
12431,ID,Jul,26.40679612,3.025728155,36.46116505,4,1
12436,AK,Jul,14.68965517,3.239285714,64.19642857,2,0
12437,NM,May,16.46341463,2.0,34.7804878,2,0
12440,CA,Aug,19.970238100000003,4.454368932,28.97087379,1,0
12442,GA,Sep,23.68679868,1.700660066,84.67957746,1,0
12453,AR,Apr,16.40964467,5.254123711,74.43157895,2,0
12455,OR,Jul,21.32704403,2.770649895,35.96016771,1,0
12460,MN,Apr,0.418699187,2.276219512,62.58385093,1,0
12467,MS,Nov,13.37724551,2.651497006,62.60479042,1,0
12468,MI,Jun,17.94642857,3.15734127,54.53626374,4,1
12472,GA,Nov,14.09638554,2.7579831930000003,42.03361345,1,0
12475,CA,Dec,10.86951872,1.310695187,51.97849462,1,0
12476,OK,Mar,9.155913978,4.841935484,52.07734807,4,1
12480,SD,Sep,22.42727273,4.1763636360000005,51.77777778,1,0
12484,NE,Feb,-0.4779735679999999,3.795374449,81.99779736,4,1
12490,WY,Jul,16.86153846,1.636,72.36,2,0
12495,FL,Apr,24.69690722,1.749484536,69.15841584,1,0
12496,GA,May,26.92857143,3.3130952380000003,54.74390244,1,0
12497,NC,Oct,14.43912176,0.8039920159999999,70.98802395,1,0
12510,MS,Feb,7.286309524,3.2227544910000003,85.58385093,1,0
12518,AL,Feb,10.26444444,2.9761111110000003,57.47305389,2,0
12520,GA,Apr,18.48452381,3.753571429,57.51190476,1,0
12524,GA,Mar,23.11875,5.29375,60.8125,1,0
12531,NC,Feb,9.107465619,1.7003929269999998,54.25736739,1,0
12533,MS,May,22.13098592,2.25915493,71.46524064,1,0
12534,AK,Jul,20.12272727,2.664545455,47.19589977,5,1
12537,UT,Apr,3.974698795,3.090361446,31.04216867,1,0
12541,OK,Oct,20.97494781,2.47223382,56.21802935,2,0
12550,CA,Oct,12.31351351,2.268648649,72.04324324,1,0
12551,FL,Jun,28.35329949,3.298477157,66.68527919,1,0
12552,NV,Aug,22.43470588,2.9609467460000003,21.93491124,3,0
12557,NY,Apr,14.97772512,3.71563981,54.67149758,1,0
12571,KY,Mar,11.72298851,2.429885057,54.13218391,2,0
12588,FL,Mar,14.87969925,0.602255639,52.62616822,1,0
12593,MS,Sep,21.01264368,3.097126437,50.8045977,1,0
12610,ND,Apr,-0.7643678159999999,5.833333333,66.05063291,3,0
12617,NJ,Feb,5.123260437,3.737375746,59.90258449,1,0
12622,MT,Oct,8.379569892000001,5.137634409,58.19125683,5,1
12625,MS,Apr,12.4962963,2.11037037,56.85925926,3,0
12626,WI,Mar,-0.788844622,5.586653386,74.18218623,1,0
12628,AR,Oct,21.4752381,4.079425837,69.10526316,3,0
12629,AZ,May,17.11395833,2.788958333,31.35833333,1,0
12638,UT,Aug,18.98232719,6.610140406,81.38536194,2,0
12642,MS,Apr,16.494,4.181,39.76,2,0
12655,ND,Apr,7.494623656,5.833333333,62.7721519,3,0
12659,NM,Jun,16.27718121,2.795973154,45.02020202,1,0
12662,NC,Apr,8.623721881,2.305725971,70.18202247,2,0
12669,FL,May,25.69918367,2.129795918,78.9058296,2,0
12675,GA,May,21.58680203,1.968020305,73.32867133,3,0
12679,WA,Aug,22.72663317,2.28622449,45.95918367,1,0
12690,GA,Apr,14.97932406,2.233797217,58.46504559,1,0
12694,GA,Nov,10.16865079,2.080952381,63.51906158,2,0
12698,NY,Apr,6.995384615,2.656410256,59.94358974,1,0
12701,GA,Jun,26.84615385,3.816483516,60.37804878,1,0
12706,GA,Jul,29.75714286,2.856547619,67.84523809999999,1,0
12708,MS,Oct,20.08630952,3.152380952,55.36904762,1,0
12724,MS,Feb,4.627385892,2.985477178,81.06153846,1,0
12725,TX,Apr,15.24159664,6.8756302520000006,41.12184874,6,1
12727,SC,May,26.48804781,2.208183633,65.04506438,1,0
12752,WI,May,15.9,2.2187251,58.29880478,1,0
12757,FL,Jan,12.21875,0.995,72.16666667,1,0
12764,MI,Aug,22.90180361,2.707014028,67.33870968,6,1
12765,ID,Sep,22.46315789,2.783157895,26.15789474,1,0
12780,GA,Mar,17.05357143,2.058333333,56.58648111,1,0
12785,AL,Apr,18.87668161,4.585201794,70.39013453,1,0
12815,GA,Aug,28.97804391,1.775249501,72.60126582,1,0
12818,OK,Apr,13.06116505,4.907281553,66.39010989,4,1
12820,CA,May,20.58823529,4.4117647060000005,20.29411765,1,0
12822,SD,Aug,20.5547619,3.410666667,76.46938776,3,0
12842,NV,Jul,26.72688172,2.966129032,27.14516129,5,1
12846,MS,Nov,13.39156627,1.538554217,60.81325301,1,0
12853,KY,Nov,6.603517588,2.106701031,56.26804124,3,0
12858,MI,Apr,-1.253578732,2.14805726,74.40837696,1,0
12860,WV,Oct,11.59380952,1.603743316,63.99390244,1,0
12861,NY,May,12.37695853,5.130875576,62.42285714,1,0
12866,NM,Mar,6.774900398,3.570916335,47.81854839,1,0
12868,CA,Apr,16.7745098,2.6683006540000003,42.60457516,3,0
12870,TX,Jul,30.62745098,2.502941176,57.99264706,1,0
12875,AR,Sep,20.00039526,0.4316205529999999,81.248,1,0
12878,NV,Aug,25.3704918,2.841346154,41.45192308,2,0
12885,MI,May,10.68190855,2.1592445330000003,60.22707424,1,0
12886,ID,Aug,14.62823529,1.561176471,59.4491018,1,0
12888,FL,Feb,19.525388600000003,2.611979167,82.98214286,1,0
12889,MN,Mar,-2.920731707,3.404907975,60.22699387,1,0
12890,MS,Nov,11.19640719,1.626946108,66.08982036,1,0
12892,GA,Jun,26.718000000000004,2.4954,58.194,1,0
12894,GA,Mar,18.63452381,3.133928571,63.94117647,3,0
12895,AZ,Aug,34.36186441,1.6830508469999998,38.00847458,3,0
12898,WA,Jul,25.57965116,2.104651163,39.37790698,5,1
12899,GA,Mar,-1.502739726,4.204109589,67.2739726,1,0
12904,OK,Mar,6.2658730160000005,3.496428571,69.40567951,4,1
12908,UT,Aug,23.23061224,4.098979592,40.66326531,1,0
