fire_id,discovery_month,Temp_pre_7,Wind_pre_7,fire_size_bin_no
33717,Apr,20.30941176,2.108235294,4
33740,Apr,17.37102041,4.037959184,4
33750,May,21.55731707,4.154878049,4
33787,Jul,28.95329341,5.851497006000001,4
33820,Apr,10.92941176,3.401775148,4
33836,Jun,29.02620968,5.378427418999999,4
33909,Jul,22.55102041,3.885714286,4
33987,Jul,26.4507109,3.009708738,4
34024,Jul,28.8,2,4
34043,Apr,3.957476636,6.3065420560000005,4
34092,Jul,32.68712871,2.735049505,4
34123,Mar,18.345238100000003,1.08234127,4
34143,Mar,13.02874251,2.9704819280000003,4
34186,Mar,15.09638554,4.429718876,4
34190,Apr,12.88798371,7.106924643999999,4
34216,Dec,6.362704918,1.578483607,4
34229,Apr,9.083333333,3.975,4
34249,May,18.71509434,3.571698113,4
34250,Oct,28.5536643,1.098108747,4
34394,Feb,9.991017964,1.971856287,4
34407,Feb,7.805251641,3.125601751,4
34534,Jun,30.715674600000003,3.598809524,4
34599,Jun,15.79587629,2.970515464,4
34615,Aug,22.87421384,3.320754717,4
34659,Dec,-1.494791667,4.6328125,4
34708,Jun,28.19863014,1.566438356,4
34732,Apr,18.004,3.369346734,4
34734,Jul,12.86732673,2.44950495,4
34790,Apr,15.93680982,3.742944785,4
34833,Mar,23.7826087,4.068695652,4
34977,Mar,5.506730769,4.1625,4
34999,Mar,-1.150289017,3.460693642,4
35028,Mar,5.307228916000001,1.687951807,4
35075,Dec,8.596178344,2.51910828,4
35185,Dec,7.493269231,2.9399038460000004,4
35294,Jul,24.82195122,2.6375,4
35297,Jun,31.58502024,6.273684211,4
35314,Oct,10.30519481,1.5811688309999998,4
35347,Oct,10.13492063,1.047619048,4
35384,Apr,10.66546392,5.467010309,4
35610,Mar,11.46923077,2.541025641,4
35620,Oct,24.86428571,2.766071429,4
35641,Mar,4.117277487,5.362303665,4
35642,Apr,7.390243902000001,2.614146341,4
35687,Apr,14.00042373,3.674152542,4
35718,Jun,14.99343545,3.176263736,4
35739,Oct,5.680473373,2.040039448,4
35767,Jun,22.845238100000003,3.497619048,4
35815,May,9.664622642,2.375,4
35821,Jun,28.33757455,1.595228628,4
35908,Jun,16.19393939,4.021818182,4
35910,Mar,7.260248447,3.414906832,4
35952,Mar,6.053448276,5.525,4
36079,Jun,27.47904192,1.379640719,4
36120,May,1.847222222,3.959126984,4
36121,Aug,23.91848739,2.637815126,4
36169,Jul,27.64717742,1.164919355,4
36216,Apr,15.36309524,2.7851190480000003,4
36251,Jul,17.97202381,2.663690476,4
36284,Oct,23.85322581,5.55203252,4
36387,Jun,23.37790055,4.995,4
36451,Feb,7.480606061,2.334756098,4
36490,Nov,7.909090909,3.4160377360000003,4
36491,Aug,18.67283951,3.220987654,4
36580,Aug,22.35714286,4.847826087,4
36594,Aug,32.45168539,2.082022472,4
36685,Mar,14.01988072,2.723260437,4
36718,Oct,5.790361446,2.085542169,4
36725,Mar,13.20302419,3.616733871,4
36746,Mar,12.50076923,3.809230769,4
36759,Feb,1.293548387,2.822258065,4
36828,Jun,18.06619718,3.152112676,4
36885,Jul,20.86470588,1.962352941,4
36918,Mar,12.37698413,3.357142857,4
36959,Jul,18.76576838,6.784225987999999,4
36960,Oct,18.62094241,1.837172775,4
37002,Mar,6.431211499,3.109650924,4
37033,May,23.43574297,3.762650602,4
37099,Jul,24.38452381,2.49047619,4
37131,Mar,8.736111111,4.150198413,4
37145,Jun,25.28214286,6.0869047620000005,4
37175,Feb,0.531666667,4.353333333,4
37198,Feb,9.763522013,4.91572327,4
37221,Mar,1.915151515,6.704848485,4
37244,Mar,11.80885312,3.614717742,4
37294,Aug,26.2797619,4.163690476,4
37302,May,19.55978261,4.169230769,4
37348,Apr,13.84431138,4.171856287,4
37353,Jul,23.47305389,2.432934132,4
37441,Aug,18.79620853,1.835545024,4
37455,Aug,13.54545455,0.768181818,4
37475,Apr,11.25,4.213690476,4
37530,Mar,1.502238806,4.229104478,4
37542,Apr,5.048305085,3.284322034,4
37573,Apr,9.741071429,3.891666667,4
37669,Aug,28.17479839,2.300806452,4
37671,Apr,14.55384615,4.336871508,4
37707,Oct,11.37042254,2.74741784,4
37756,Jul,20.325,2.8625,4
37766,Aug,17.83888889,2.323888889,4
37784,Oct,21.06796117,3.983495146,4
37919,Mar,2.971428571,2.6553571430000003,4
37923,Jun,27.9672619,3.7875,4
37935,Feb,4.428571429,1.755952381,4
38029,Mar,9.65952381,4.49702381,4
38083,Jul,17.57692308,3.433333333,4
38093,Jul,21.53928571,2.372619048,4
38218,Sep,13.46022727,0.619886364,4
38318,Aug,22.40617978,3.432022472,4
38328,Mar,10.55238095,4.798809524,4
38389,Jun,20.14371257,2.32994012,4
38466,Aug,30.48955916,1.955916473,4
38495,Sep,22.70575221,1.128761062,4
38530,Mar,10.33333333,1.536979167,4
38569,Oct,13.32995781,2.848305085,4
38589,Mar,-0.121808511,3.683870968,4
38650,Nov,11.26327684,1.297058824,4
38659,Mar,10.89717742,3.0792338710000005,4
38685,Sep,15.30297619,1.817964072,4
38760,Sep,26.83333333,3.156746032,4
38769,Oct,14.96846847,1.95990991,4
38793,Mar,11.64870259,2.4618762480000003,4
38812,Aug,20.57225434,1.727745665,4
38818,Aug,22.84540816,2.166326531,4
38903,Aug,31.33351064,1.438297872,4
38930,May,22.91942857,1.737356322,4
38944,Aug,18.70622407,2.296680498,4
38983,May,23.65338645,3.674302789,4
39004,Sep,18.36309524,3.36547619,4
39006,Aug,25.85744681,2.319361702,4
39177,Feb,19.93162393,1.752136752,4
39186,Apr,6.083333333,5.638095237999999,4
39215,Jun,21.60833333,3.847619048,4
39313,Jun,24.82650602,2.61746988,4
39346,Mar,14.759447,4.27235023,4
39355,Apr,15.34519774,5.027118644,4
39402,Sep,28.89090909,1.409756098,4
39446,Jul,27,3.6,4
39583,Jul,25.46190476,3.039285714,4
39791,May,25.09220779,1.5831168830000002,4
39792,Mar,20.21825397,2.075396825,4
39799,Jun,27.11133201,5.669582505,4
39822,Mar,13.46755319,3.860106383,4
39846,Jun,21.07418398,3.233531157,4
39906,Mar,4.944444444,5.170436508,4
39961,Jul,37.04,3.552,4
40001,Aug,25.38849315,2.570684932,4
40002,Mar,5.098888889,4.571666667,4
40053,Aug,27.90457256,1.823260437,4
40054,Aug,23.70833333,3.494642857,4
40160,Jul,26.46598985,2.833333333,4
40166,Mar,12.49603175,3.645634921,4
40206,Jul,19.08024691,3.4736434110000003,4
40238,Sep,27.8875,1.5769736840000002,4
40442,Sep,27.62412451,0.818287938,4
40464,Jul,27.06150794,3.47202381,4
40507,May,13.91017964,5.700598802000001,4
40558,Apr,22.97041284,5.701146789,4
40628,Mar,15.85360825,2.900619835,4
40664,Apr,15.675,3.010227273,4
40722,Jan,16.37777778,0.922222222,4
40768,Mar,8.887550201,4.822088353,4
40769,Mar,9.554091816,3.35489022,4
40854,Mar,12.17553191,3.701595745,4
40955,Dec,-3.666666667,5.157109557,4
41042,Sep,24.82321429,1.329166667,4
41176,Oct,10.096,4.856,4
41261,Mar,14.01988072,2.723260437,4
41319,May,6.298210736000001,3.160238569,4
41324,Jul,28.02923077,3.134358974,4
41331,Jul,25.70700637,2.607643312,4
41366,May,21.96551724,5.641747573,4
41407,Aug,33.47115385,4.359615385,4
41444,Apr,9.269776876,4.647667343,4
41466,Aug,18.08763441,2.8338709680000003,4
41522,Sep,23.16101695,3.56440678,4
41573,Jun,20.66904762,4.276190476,4
41589,Jun,25.41607565,4.037767221,4
41740,Nov,9.177992278,1.142857143,4
41807,Dec,4.733333333,1.848444444,4
41848,Aug,15.56372093,2.030232558,4
41860,Oct,11.03333333,2.127848101,4
41912,Mar,18.64107143,2.9380952380000003,4
41936,Aug,19.93902439,3.755487805,4
42078,Oct,9.573170732,3.499342105,4
42176,Jun,27.82916667,5.201190476,4
42225,Sep,32.17823529,2.957647059,4
42315,Sep,26.19691358,1.712345679,4
42354,Jul,11.03760446,1.5443181819999998,4
42369,Oct,12.66600398,1.081463415,4
42403,Aug,21.60153846,2.3579487180000003,4
42411,Jun,26.80119048,2.464848485,4
42480,Mar,12.61244444,4.322666667,4
42513,Feb,15.72289157,3.5156626510000004,4
42530,Aug,18.32594937,1.079113924,4
42543,Sep,23.36842105,1.652631579,4
42547,Sep,20.32694611,0.5970059879999999,4
42611,Apr,22.63103448,3.973563218,4
42648,Oct,17.1332008,4.008782435,4
42746,Dec,4.254819277,4.364848485,4
42870,Apr,14.48705357,2.428571429,4
43041,Feb,17.12162162,2.078378378,4
43057,Dec,7.172619048,2.883928571,4
43060,Mar,4.716826923,2.959134615,4
43170,Jul,22.3125,3.967741935,4
43303,Apr,20.20880503,4.059119497,4
43332,Sep,18.68292683,5.853658537,4
43348,Apr,16.549700599999998,4.106187625,4
43367,Mar,12.68650794,3.508730159,4
43387,Jul,23.06216216,4.44,4
43392,Oct,13.30263158,2.488157895,4
43399,Aug,29.23493976,3.006060606,4
43447,Jun,23.40886076,5.323417722,4
43456,Nov,13.75416667,1.713690476,4
43462,May,13.59437751,5.4937751,4
43498,Aug,27.17964072,5.620915032999999,4
43557,Apr,0.357541899,5.037209302,4
43568,Oct,13.18235294,2.255294118,4
43597,Dec,13.85294118,2.338315789,4
43665,Mar,10.95657895,3.06039604,4
43685,Jun,27.97942584,3.572248804,4
43688,Mar,14.36193182,0.938068182,4
43693,Jul,17.67368421,3.891866029,4
43695,Aug,32.29473684,2.656842105,4
43717,Apr,8.051363636,4.634545455,4
43721,Jun,28.58435518,1.995983087,4
43727,Jul,25.06941176,2.472941176,4
43763,May,26.73012552,3.325941423,4
43821,Aug,30.46161972,4.2316901410000005,4
43844,Dec,-0.982142857,5.164285714,4
44000,Sep,18.54285714,3.893452381,4
44004,Mar,14.22534562,4.014746543999999,4
44030,Apr,9.349180328,3.282786885,4
44074,Oct,20.03968254,1.773558648,4
44208,Sep,22.13435583,1.670552147,4
44212,Aug,23.87700535,3.1363636360000005,4
44229,Mar,15.42231076,5.597609562000001,4
44276,Jul,26.31609195,4.206962025,4
44285,Aug,28.55816327,2.374489796,4
44473,Mar,15.77,2.99,4
44543,Aug,33.96514286,4.297714286000001,4
44548,Jun,23.45517241,4.270689655,4
44584,Jul,19.40625,3.089204545,4
44672,Aug,34.61647059,3.770588235,4
44724,Jul,16.88047809,2.395219124,4
44765,Sep,14.6,4.7704918030000005,4
44768,Feb,2.058563536,3.35739645,4
44779,May,14.50238095,5.29047619,4
44856,Jul,26.46598985,2.833333333,4
44912,Mar,6.81556196,3.1634005760000004,4
44951,Mar,13.88627451,3.0411764710000004,4
44959,Jul,25.39175258,3.544329897,4
45006,Apr,6.938297872000001,4.25106383,4
45054,Mar,2.848707753,1.414910537,4
45060,Mar,11.14595745,2.6251063830000003,4
45069,Jul,22.42380952,3.376190476,4
45101,Nov,5.408035714,0.331531532,4
45105,Mar,7.553138075,3.274476987,4
45114,Jun,23.06134969,4.422292994,4
45116,Apr,8.00952381,4.461904762,4
45196,Aug,17.93333333,0.924848485,4
45385,Aug,24.41144578,2.315060241,4
45430,Jul,22.28747433,3.437782341,4
45476,Jul,21.58857143,2.994857143,4
45513,Mar,8.770391061,2.074157303,4
45576,Jul,14.65650407,2.038617886,4
45593,Jul,33.5268595,4.06838843,4
45632,Mar,16.63744493,4.085903084,4
45636,Jul,26.42742616,0.759493671,4
45676,Jun,29.96745562,2.436094675,4
45704,Mar,7.364921466,4.386387435,4
45710,Mar,2.255555556,2.375520833,4
45721,Jul,20.69296482,3.075126904,4
45752,Mar,0.429447853,3.1368098160000004,4
45843,Oct,13.59764706,1.612352941,4
45849,Jul,18.76344086,4.380107527,4
45856,Apr,6.998224852000001,2.391071429,4
45891,Jan,13.21246459,3.669688385,4
46028,Apr,21.02590361,7.319277108,4
46056,Mar,14.38232759,3.2108225110000004,4
46071,Apr,4.269777778,4.244343891000001,4
46120,Jun,28.77764706,3.529411765,4
46171,Aug,21.85170455,3.654545455,4
46236,Jun,34.48888889,3.228888889,4
46248,Jul,23.90178571,2.954491018,4
46359,Mar,12.74638554,2.551204819,4
46398,Jun,26.28230616,1.226640159,4
46458,May,9.461538462,0.115384615,4
46465,Apr,3.416666667,3.3609375,4
46542,Aug,23.48366013,2.440829694,4
46566,Sep,12.04166667,3.905357143,4
46626,Aug,33.44820717,3.162749004,4
46672,Jul,21.50352941,2.777514793,4
46722,Feb,16.695999999999998,2.1682,4
46733,Aug,31.7849162,3.191061453,4
46760,Jul,24.01045455,2.694090909,4
46780,Jul,23.13972056,2.414371257,4
46846,Apr,19.06906077,2.219889503,4
46849,Mar,7.067226891000001,2.1907173,4
46875,Jun,29.078000000000003,2.6006,4
46887,Jul,27.91428571,1.834693878,4
47107,Aug,29.13238636,2.384090909,4
47161,Nov,9.8890625,2.168229167,4
47215,Apr,0.275793651,4.455220884,4
47274,Jul,29.00996016,1.065338645,4
47359,Jun,26.22559524,3.011904762,4
47460,Nov,7.070103092999999,0.50375,4
47480,Mar,7.203092784,4.599484536,4
47563,May,12.54545455,8.493006993,4
47770,Jul,23.85294118,3.56,4
47916,Jul,30.33333333,3.763888889,4
47952,Jul,28.02470588,3.370588235,4
48033,Apr,9.475630252,5.985294118,4
48147,Mar,7.221875,2.2359375,4
48150,Sep,21.61111111,6.266111111,4
48169,Apr,6.6408730160000005,3.639880952,4
48170,Apr,3.5666003980000003,5.370576541,4
48181,Jul,23.425,3.980952381,4
48258,Apr,22.83605769,3.201449275,4
48265,Aug,21.55029586,4.526035503,4
48318,Jul,16.95555556,1.851111111,4
48388,Jul,22.78846154,5.440487805,4
48428,Apr,13.25414365,4.656906077,4
48466,Apr,8.5,3.863492063,4
48478,Sep,23.82020202,0.572008114,4
48523,Mar,8.851785714,5.007142857,4
48550,Aug,28.45217391,4.894782609,4
48571,Nov,6.295054945,2.321546961,4
48747,Feb,12.33988095,4.421428571,4
48751,Jul,24.38452381,2.49047619,4
48762,Feb,8.817261905,2.30952381,4
48889,May,19.91490683,3.673291925,4
48892,Aug,30.46457143,2.590804598,4
48918,Jun,27.62938144,2.016062176,4
49004,Oct,5.389830507999999,3.620689655,4
49094,Sep,13.35945946,2.298378378,4
49098,Mar,6.896969697,3.296969697,4
49144,Aug,23.42465753,3.376027397,4
49189,Apr,19.11354582,1.353293413,4
49214,Feb,9.2125,3.832738095,4
49350,Jun,25.37305263,1.381263158,4
49414,Mar,9.845238095,4.346230159,4
49444,Sep,17.31414775,7.14200958,4
49538,Aug,21.26373626,3.4175824180000003,4
49607,Jun,23.37045455,5.409195402000001,4
49665,Aug,23.91088083,2.7979274610000004,4
49685,Jul,22.59756098,2.987195122,4
49703,Oct,18.73392857,4.06547619,4
49705,Nov,9.956647399,3.324855491,4
49751,Apr,10.78703704,2.822641509,4
49776,Mar,10.95633188,0.794323144,4
49805,Nov,8.110294117999999,3.159803922,4
49843,Jun,32.88916667,3.560833333,4
49865,Mar,7.676739563,2.213916501,4
49940,Mar,12.38767396,6.250497018,4
49987,Aug,24.88023952,2.586227545,4
